run,plate,well,A,mu,lambda
Result_96_2020_01_27_DRUGRUN4,S1L1,E01,2.7537870986594624,1.4084674354898684e-4,22591.828084533434
Result_96_2020_01_27_DRUGRUN4,S1L1,E02,3.4107880262774857,4.8654282185617526e-4,2925.296309597122
Result_96_2020_01_27_DRUGRUN4,S1L1,E03,3.0567120164019257,1.3578164921145515e-4,16900.795060303662
Result_96_2020_01_27_DRUGRUN4,S1L1,E04,2.993515879111276,1.38959298062918e-4,17759.490993439653
Result_96_2020_01_27_DRUGRUN4,S1L1,E05,2.8006053607763355,8.00665561237199e-5,23653.357917450656
Result_96_2020_01_27_DRUGRUN4,S1L1,E06,2.9530607770414448,1.319977351517651e-4,18347.916877415337
Result_96_2020_01_27_DRUGRUN4,S1L1,E07,2.6617584154174776,2.2768982121556364e-4,24657.447187824488
Result_96_2020_01_27_DRUGRUN4,S1L1,E08,3.0369106899922333,1.2428553337120386e-4,26287.10655262654
Result_96_2020_01_27_DRUGRUN4,S1L1,E09,3.1607730050855283,2.6068588533348944e-4,14174.180918621652
Result_96_2020_01_27_DRUGRUN4,S1L1,E10,3.119581615752672,2.1745643234694455e-4,13353.521820915079
Result_96_2020_01_27_DRUGRUN4,S1L1,E11,2.8449882453049145,7.897926557302604e-5,27540.766497288834
Result_96_2020_01_27_DRUGRUN4,S1L1,E12,3.10013667128545,1.3920146549670348e-4,16560.74218775024
Result_96_2020_01_27_DRUGRUN4,S1L1,F01,2.308122295362332,2.5183682918033726e-4,21001.772632682532
Result_96_2020_01_27_DRUGRUN4,S1L1,F02,2.464752476217802,1.0501773267825273e-4,36924.79118827922
Result_96_2020_01_27_DRUGRUN4,S1L1,F03,0.11547721741993588,1.3193952132106624e-5,458.00423458100846
Result_96_2020_01_27_DRUGRUN4,S1L1,F04,3.0982484128799532,2.9228228369718466e-4,13460.811736248104
Result_96_2020_01_27_DRUGRUN4,S1L1,F05,2.7971411091956044,9.819666670431867e-5,84457.33309561333
Result_96_2020_01_27_DRUGRUN4,S1L1,F06,3.0232694185287268,3.2480020770267833e-4,17275.242895045812
Result_96_2020_01_27_DRUGRUN4,S1L1,F07,2.937030028470709,1.610037085258247e-4,2072.1248853162815
Result_96_2020_01_27_DRUGRUN4,S1L1,F08,3.270559441367603,1.7052040202968023e-4,1946.7105224362679
Result_96_2020_01_27_DRUGRUN4,S1L1,F09,1.959358015502654,2.0168335628773903e-4,2234.376775521853
Result_96_2020_01_27_DRUGRUN4,S1L1,F10,3.1897673239140287,2.2789627125040089e-4,13179.823500007857
Result_96_2020_01_27_DRUGRUN4,S1L1,F11,2.9507870255213233,2.5356774394863637e-4,14363.523060461725
Result_96_2020_01_27_DRUGRUN4,S1L1,F12,3.065209567599735,1.401108894061455e-4,10376.780959082182
Result_96_2020_01_27_DRUGRUN4,S1L1,G01,1.6022404921529918,1.7737182431553256e-4,19939.628556831194
Result_96_2020_01_27_DRUGRUN4,S1L1,G02,0.32805419768420385,1.4286090107724527e-5,90478.38076626038
Result_96_2020_01_27_DRUGRUN4,S1L1,G03,3.017277991431835,1.2551838145122401e-4,16265.514877826718
Result_96_2020_01_27_DRUGRUN4,S1L1,G04,0.4323154907106792,1.913557090180021e-5,1489.2135792800377
Result_96_2020_01_27_DRUGRUN4,S1L1,G05,2.1578575449762387,2.468420369232719e-4,1241.7031950331946
Result_96_2020_01_27_DRUGRUN4,S1L1,G06,3.469114172034636,1.8997827889413168e-4,42666.133516555616
Result_96_2020_01_27_DRUGRUN4,S1L1,G07,1.886855150383152,1.471624849945192e-4,37369.203371887364
Result_96_2020_01_27_DRUGRUN4,S1L1,G08,0.49259848257249667,1.978058840193457e-5,14635.725481135485
Result_96_2020_01_27_DRUGRUN4,S1L1,G09,3.0878116971522687,1.2990602265402904e-4,16584.857994689737
Result_96_2020_01_27_DRUGRUN4,S1L1,G10,2.828664932217953,1.1450363243866346e-4,18079.18232804976
Result_96_2020_01_27_DRUGRUN4,S1L1,G11,1.885621978854867,1.8357385607004607e-4,1757.073393366888
Result_96_2020_01_27_DRUGRUN4,S1L1,G12,3.0596148562972227,1.079025292658537e-4,23535.22217692488
Result_96_2020_01_27_DRUGRUN4,S1L1,H01,3.0917828513994414,3.701038389987478e-4,409.600392276492
Result_96_2020_01_27_DRUGRUN4,S1L1,H02,3.266161591488089,1.2909670773471603e-4,15819.275704680278
Result_96_2020_01_27_DRUGRUN4,S1L1,H03,2.8873868293628626,1.17870363763848e-4,17621.34244543991
Result_96_2020_01_27_DRUGRUN4,S1L1,H04,2.485025501744355,5.298495777551687e-5,27635.39502363125
Result_96_2020_01_27_DRUGRUN4,S1L1,H05,0.23596060409109457,3.2329418822930054e-5,44696.474637805026
Result_96_2020_01_27_DRUGRUN4,S1L1,H06,3.1036371711867363,1.33499685497961e-4,16775.00228119991
Result_96_2020_01_27_DRUGRUN4,S1L1,H07,2.996323997870027,1.2918879053685814e-4,20108.037197699807
Result_96_2020_01_27_DRUGRUN4,S1L1,H08,3.156749365804337,1.3788934473193978e-4,16881.891415337126
Result_96_2020_01_27_DRUGRUN4,S1L1,H09,2.9536412335419526,1.3480615254262343e-4,19257.573246621647
Result_96_2020_01_27_DRUGRUN4,S1L1,H10,3.327852686587476,1.5721877763664587e-4,2131.660395512547
Result_96_2020_01_27_DRUGRUN4,S1L1,H11,0.11299724727806285,1.519840678351085e-5,47512.89690252906
Result_96_2020_01_27_DRUGRUN4,S1L1,H12,3.393165318801338,4.178144414129522e-4,2493.3405745423956
Result_96_2020_01_27_DRUGRUN4,S1L2,A01,3.538419914784126,2.100036771594506e-4,2810.767555571085
Result_96_2020_01_27_DRUGRUN4,S1L2,A02,3.440045001265084,2.2466077703455522e-4,2672.253582819435
Result_96_2020_01_27_DRUGRUN4,S1L2,A03,3.576245283620047,2.2991391870124723e-4,2774.9024234967815
Result_96_2020_01_27_DRUGRUN4,S1L2,A04,3.7615244054080277,3.267339792296445e-4,2484.7535321595556
Result_96_2020_01_27_DRUGRUN4,S1L2,A05,3.4875064327828267,2.3313294608091466e-4,2497.4041546338694
Result_96_2020_01_27_DRUGRUN4,S1L2,A06,3.4626663622365976,2.281326134655586e-4,2600.5534720326223
Result_96_2020_01_27_DRUGRUN4,S1L2,A07,3.5235614152651564,2.1430648689064194e-4,2699.5068688568767
Result_96_2020_01_27_DRUGRUN4,S1L2,A08,3.401715325845017,2.1152902207409877e-4,2507.9308225356403
Result_96_2020_01_27_DRUGRUN4,S1L2,A09,3.324798937271139,2.512719076314075e-4,1497.86503078831
Result_96_2020_01_27_DRUGRUN4,S1L2,A10,4.020137292120572,3.0055909857768355e-4,2374.543442909497
Result_96_2020_01_27_DRUGRUN4,S1L2,A11,3.476144696014257,2.3203198596749453e-4,1629.4472903709845
Result_96_2020_01_27_DRUGRUN4,S1L2,A12,3.5086219311793116,2.2257051317617387e-4,2790.095119591969
Result_96_2020_01_27_DRUGRUN4,S1L2,B01,3.448114150325689,3.5997087273943393e-4,468.4488634831774
Result_96_2020_01_27_DRUGRUN4,S1L2,B02,1.941447817644887,2.0443748850867207e-4,3063.809741659417
Result_96_2020_01_27_DRUGRUN4,S1L2,B03,3.3758669019981653,2.1513021032036964e-4,2943.1573564458904
Result_96_2020_01_27_DRUGRUN4,S1L2,B04,3.5473332806393962,2.244548106768439e-4,2738.7488503715895
Result_96_2020_01_27_DRUGRUN4,S1L2,B05,3.5791568790399504,3.629703468265989e-4,584.9440988811491
Result_96_2020_01_27_DRUGRUN4,S1L2,B06,1.8964235965574496,1.8596422945640835e-4,2923.3145960884435
Result_96_2020_01_27_DRUGRUN4,S1L2,B07,4.021564555488692,1.2756833283754504e-4,18233.876871162123
Result_96_2020_01_27_DRUGRUN4,S1L2,B08,1.8171359428501892,2.1117881936146473e-4,3027.6375153754175
Result_96_2020_01_27_DRUGRUN4,S1L2,B09,3.4941825858295714,2.0304549662825927e-4,2815.113722978168
Result_96_2020_01_27_DRUGRUN4,S1L2,B10,3.540839947488848,2.1100694631397436e-4,2852.646001116334
Result_96_2020_01_27_DRUGRUN4,S1L2,B11,3.94685282552569,2.111001162187466e-4,2203.297914834875
Result_96_2020_01_27_DRUGRUN4,S1L2,B12,2.004450374524301,2.192806154982931e-4,2633.634835455468
Result_96_2020_01_27_DRUGRUN4,S1L2,C01,3.934184489796665,1.9297861067712102e-4,25972.05711553941
Result_96_2020_01_27_DRUGRUN4,S1L2,C02,3.4744461606449333,2.250778687663359e-4,3001.013334704588
Result_96_2020_01_27_DRUGRUN4,S1L2,C03,3.5913017200247377,2.2061328614269963e-4,3030.36370036656
Result_96_2020_01_27_DRUGRUN4,S1L2,C04,3.554838215483043,2.511566984774726e-4,3639.3405596457264
Result_96_2020_01_27_DRUGRUN4,S1L2,C05,3.6175111945893477,1.8404087467128742e-4,3232.8024594599833
Result_96_2020_01_27_DRUGRUN4,S1L2,C06,2.1294684121619887,1.6831372733123966e-4,3320.912229852463
Result_96_2020_01_27_DRUGRUN4,S1L2,C07,3.7291792662370655,1.895991085775785e-4,3198.8398961219227
Result_96_2020_01_27_DRUGRUN4,S1L2,C08,3.3178167733916433,1.7890100788512723e-4,3103.929817309068
Result_96_2020_01_27_DRUGRUN4,S1L2,C09,3.612553885994097,2.0590929393756908e-4,3116.3374610415653
Result_96_2020_01_27_DRUGRUN4,S1L2,C10,3.6902981145934426,2.996386168969721e-4,2919.5703344728163
Result_96_2020_01_27_DRUGRUN4,S1L2,C11,3.544805374249173,2.1200924636803378e-4,2840.681671033289
Result_96_2020_01_27_DRUGRUN4,S1L2,C12,1.9583863422952477,1.989221023919017e-4,2719.459157795243
Result_96_2020_01_27_DRUGRUN4,S1L2,D01,1.4772063203652732,2.8178328354850485e-5,55388.9740261622
Result_96_2020_01_27_DRUGRUN4,S1L2,D02,3.7996254529124216,4.210391075243855e-4,515.7043936598662
Result_96_2020_01_27_DRUGRUN4,S1L2,D03,2.499771918240287,1.9366755353414695e-4,3080.6105790704137
Result_96_2020_01_27_DRUGRUN4,S1L2,D04,3.6249543805589526,2.1978329653106395e-4,3067.5567388471727
Result_96_2020_01_27_DRUGRUN4,S1L2,D05,3.65552716292602,1.9976962909754845e-4,4994.42035895287
Result_96_2020_01_27_DRUGRUN4,S1L2,D06,3.4964242219395993,1.7299192936758584e-4,3217.8468548497367
Result_96_2020_01_27_DRUGRUN4,S1L2,D07,2.004287358403098,2.6595257307755635e-4,1484.0984407866754
Result_96_2020_01_27_DRUGRUN4,S1L2,D08,3.60364052315378,4.568536425698634e-4,537.0412990832849
Result_96_2020_01_27_DRUGRUN4,S1L2,D09,2.2631300317431498,1.9249232514020987e-4,2437.92119046072
Result_96_2020_01_27_DRUGRUN4,S1L2,D10,3.6452295311834177,1.9586380007700295e-4,3424.829055396702
Result_96_2020_01_27_DRUGRUN4,S1L2,D11,3.705778096261402,2.160187824186397e-4,4345.914294787377
Result_96_2020_01_27_DRUGRUN4,S1L2,D12,3.7973880772985575,1.352529965286977e-4,16099.897864611505
Result_96_2020_01_27_DRUGRUN4,S1L2,E01,4.009089463295748,1.6200862303578152e-4,20354.8273416737
Result_96_2020_01_27_DRUGRUN4,S1L2,E02,3.586410263051271,3.7276685687372195e-4,654.3574974820715
Result_96_2020_01_27_DRUGRUN4,S1L2,E03,3.557995300413144,2.0188559774701428e-4,3097.076702815911
Result_96_2020_01_27_DRUGRUN4,S1L2,E04,3.7785126003611866,1.4738019606934944e-4,5508.340171458398
Result_96_2020_01_27_DRUGRUN4,S1L2,E05,3.5353558896471338,2.024593574160074e-4,3390.4734993254838
Result_96_2020_01_27_DRUGRUN4,S1L2,E06,3.613421458141175,1.852614663414133e-4,3221.1672695756583
Result_96_2020_01_27_DRUGRUN4,S1L2,E07,2.943238350139377,1.7556516356511287e-4,3168.3039751738565
Result_96_2020_01_27_DRUGRUN4,S1L2,E08,3.4580206698295903,3.368047005262578e-4,1264.2652173825086
Result_96_2020_01_27_DRUGRUN4,S1L2,E09,3.6698098686862717,1.856079282672921e-4,3383.5697902564198
Result_96_2020_01_27_DRUGRUN4,S1L2,E10,3.5542189772900477,1.953290713637193e-4,3072.207595570365
Result_96_2020_01_27_DRUGRUN4,S1L2,E11,3.5076036180149157,2.0581986840102537e-4,3624.0999143754557
Result_96_2020_01_27_DRUGRUN4,S1L2,E12,3.7744872072128484,1.8727456936714894e-4,3371.6770972150316
Result_96_2020_01_27_DRUGRUN4,S1L2,F01,3.6030211503024514,1.6563992927127514e-4,6108.666167006932
Result_96_2020_01_27_DRUGRUN4,S1L2,F02,3.8132777763183383,1.4792448982581905e-4,7002.760952333345
Result_96_2020_01_27_DRUGRUN4,S1L2,F03,3.6995708954806465,1.5428410366018496e-4,6375.149440366839
Result_96_2020_01_27_DRUGRUN4,S1L2,F04,3.6421927099488216,2.0608283021681506e-4,2937.96427671858
Result_96_2020_01_27_DRUGRUN4,S1L2,F05,3.6782767052994347,2.0680731642195064e-4,3176.227315762872
Result_96_2020_01_27_DRUGRUN4,S1L2,F06,3.5423326481299156,1.965915126945526e-4,3485.910082059273
Result_96_2020_01_27_DRUGRUN4,S1L2,F07,3.426389619829386,9.819090042925288e-5,6546.991809754017
Result_96_2020_01_27_DRUGRUN4,S1L2,F08,3.347121692738996,2.936109134741633e-4,1021.2515367949217
Result_96_2020_01_27_DRUGRUN4,S1L2,F09,3.437671907711482,4.6055233087329185e-4,582.9593624506524
Result_96_2020_01_27_DRUGRUN4,S1L2,F10,3.5830297261278448,2.056083898058211e-4,2964.5473687026056
Result_96_2020_01_27_DRUGRUN4,S1L2,F11,3.5628455099184215,1.7713857074803924e-4,2504.0048198459726
Result_96_2020_01_27_DRUGRUN4,S1L2,F12,3.7343080647367133,1.6127109818729195e-4,3633.7326556321786
Result_96_2020_01_27_DRUGRUN4,S1L2,G01,3.54147496295241,2.1633813288293426e-4,3089.034386162073
Result_96_2020_01_27_DRUGRUN4,S1L2,G02,4.517353468623541,3.1402292957229973e-4,2805.8366106030076
Result_96_2020_01_27_DRUGRUN4,S1L2,G03,3.4427512642508087,2.178221303600279e-4,3078.6432036622714
Result_96_2020_01_27_DRUGRUN4,S1L2,G04,2.8022466233087435,2.106074530831901e-4,3338.0634017684433
Result_96_2020_01_27_DRUGRUN4,S1L2,G05,1.7951802081115016,3.3333420588392093e-4,902.2774326677559
Result_96_2020_01_27_DRUGRUN4,S1L2,G06,4.349565414439398,3.3482858605149137e-4,3491.0873640951427
Result_96_2020_01_27_DRUGRUN4,S1L2,G07,2.237783511849467,2.2473569486073592e-4,3030.9361128378982
Result_96_2020_01_27_DRUGRUN4,S1L2,G08,3.636801432240774,1.9284246183714555e-4,2613.2217808333667
Result_96_2020_01_27_DRUGRUN4,S1L2,G09,3.5453134240681563,2.051865268934709e-4,3099.0574110837006
Result_96_2020_01_27_DRUGRUN4,S1L2,G10,3.469095623621525,1.9868775679374938e-4,3071.9563083807275
Result_96_2020_01_27_DRUGRUN4,S1L2,G11,1.8903755088255014,2.274670249508849e-4,2005.0884043700428
Result_96_2020_01_27_DRUGRUN4,S1L2,G12,4.44980291743952,2.4175625580031998e-4,3683.3796851623943
Result_96_2020_01_27_DRUGRUN4,S1L2,H01,4.069630313432441,1.5109050438307607e-4,6379.069073849583
Result_96_2020_01_27_DRUGRUN4,S1L2,H02,3.682292371430832,2.1085410997605545e-4,5651.482412403598
Result_96_2020_01_27_DRUGRUN4,S1L2,H03,3.4825607970711348,2.0717366377405236e-4,2857.4823267239444
Result_96_2020_01_27_DRUGRUN4,S1L2,H04,3.8437853785885934,1.7195264036181643e-4,5394.325141536898
Result_96_2020_01_27_DRUGRUN4,S1L2,H05,2.2847657564930826,9.815119788093362e-5,7290.22093118684
Result_96_2020_01_27_DRUGRUN4,S1L2,H06,3.6024031378010557,2.1503146077565027e-4,2957.7322715397104
Result_96_2020_01_27_DRUGRUN4,S1L2,H07,4.154763580240601,1.3422335265666637e-4,5819.814478777047
Result_96_2020_01_27_DRUGRUN4,S1L2,H08,3.579293750634464,2.1239910291237477e-4,3032.6617774316865
Result_96_2020_01_27_DRUGRUN4,S1L2,H09,3.571292437858843,2.0058947557639197e-4,2858.2461728797502
Result_96_2020_01_27_DRUGRUN4,S1L2,H10,3.6795301881480413,9.053241347189566e-5,11769.870660436882
Result_96_2020_01_27_DRUGRUN4,S1L2,H11,1.9836285453867233,1.6117469678151046e-4,3254.782334094825
Result_96_2020_01_27_DRUGRUN4,S1L2,H12,3.8141206666492784,1.8337707569474824e-4,2638.544675520936
Result_96_2020_01_27_DRUGRUN4,S2L1,A01,3.144596821496288,1.2512956729678756e-4,15553.158939573808
Result_96_2020_01_27_DRUGRUN4,S2L1,A02,2.9743247150497787,1.2040654308293551e-4,33003.5061614242
Result_96_2020_01_27_DRUGRUN4,S2L1,A03,3.418567845966416,1.2814890850251876e-4,18229.306317684433
Result_96_2020_01_27_DRUGRUN4,S2L1,A04,1.6046074645060169,5.636921595071382e-5,55279.46214904238
Result_96_2020_01_27_DRUGRUN4,S2L1,A05,3.563027355351452,1.2333282572401459e-4,14612.807228540909
Result_96_2020_01_27_DRUGRUN4,S2L1,A06,2.778725910441519,1.2880834844918864e-4,27709.97284115925
Result_96_2020_01_27_DRUGRUN4,S2L1,A07,3.062205209548004,1.3282519197234572e-4,15825.381018886343
Result_96_2020_01_27_DRUGRUN4,S2L1,A08,3.0326169515820998,1.1987908008155823e-4,31320.569676550946
Result_96_2020_01_27_DRUGRUN4,S2L1,A09,3.301707756325809,1.321178862446277e-4,17807.230852616853
Result_96_2020_01_27_DRUGRUN4,S2L1,A10,1.502874107653683,1.344591839999147e-4,74178.22136081355
Result_96_2020_01_27_DRUGRUN4,S2L1,A11,3.3614160829889355,1.2017179223805204e-4,14336.79012388324
Result_96_2020_01_27_DRUGRUN4,S2L1,A12,3.08529163893914,1.3165689323006935e-4,27195.410296192622
Result_96_2020_01_27_DRUGRUN4,S2L1,B01,3.061385239440071,2.6938291786405356e-4,914.7245717092353
Result_96_2020_01_27_DRUGRUN4,S2L1,B02,3.0140748451319688,8.64029957641881e-5,77843.7665067468
Result_96_2020_01_27_DRUGRUN4,S2L1,B03,3.2696140502819273,1.0403988710453775e-4,18348.775086266316
Result_96_2020_01_27_DRUGRUN4,S2L1,B04,3.361229693814061,1.291661111088767e-4,15197.805530485966
Result_96_2020_01_27_DRUGRUN4,S2L1,B05,3.3249055789893287,3.3832716195619707e-4,1044.5070762304554
Result_96_2020_01_27_DRUGRUN4,S2L1,B06,0.29418310440445805,2.1488751301066178e-5,1714.4902140551603
Result_96_2020_01_27_DRUGRUN4,S2L1,B07,2.98614540525584,2.060081009392428e-4,1197.8946562898557
Result_96_2020_01_27_DRUGRUN4,S2L1,B08,0.2248734108402028,2.2491000499495036e-5,1122.6151750549484
Result_96_2020_01_27_DRUGRUN4,S2L1,B09,3.183711953172388,1.1562282133078126e-4,16799.56708721207
Result_96_2020_01_27_DRUGRUN4,S2L1,B10,3.2164909126773042,1.3356471698398517e-4,15177.337592121114
Result_96_2020_01_27_DRUGRUN4,S2L1,B11,3.0191935652333104,9.782601082821111e-5,20748.91422555488
Result_96_2020_01_27_DRUGRUN4,S2L1,B12,0.32192809488736235,1.6644654061098178e-5,3590.427986303622
Result_96_2020_01_27_DRUGRUN4,S2L1,C01,3.321365341853716,1.620423703749488e-4,22166.904350766636
Result_96_2020_01_27_DRUGRUN4,S2L1,C02,3.281174867207572,1.2950158632881243e-4,14923.236671178382
Result_96_2020_01_27_DRUGRUN4,S2L1,C03,3.2033149345753853,1.2291234504599897e-4,15319.14718009055
Result_96_2020_01_27_DRUGRUN4,S2L1,C04,0.25632386465498763,2.160507269654363e-5,1602.4985939368494
Result_96_2020_01_27_DRUGRUN4,S2L1,C05,3.2255307628848495,1.1755097879013686e-4,17013.03482466037
Result_96_2020_01_27_DRUGRUN4,S2L1,C06,0.3931448934300015,3.274028993992052e-5,1090.3501519794236
Result_96_2020_01_27_DRUGRUN4,S2L1,C07,3.1127666550042776,2.0264246709457943e-4,27829.556784304834
Result_96_2020_01_27_DRUGRUN4,S2L1,C08,3.167347320606408,1.3560704376073225e-4,16071.959651491361
Result_96_2020_01_27_DRUGRUN4,S2L1,C09,3.2255691858913464,1.237763824885428e-4,14839.06579999062
Result_96_2020_01_27_DRUGRUN4,S2L1,C10,0.3014545558598265,2.049295801399362e-5,303.6546627107893
Result_96_2020_01_27_DRUGRUN4,S2L1,C11,3.277923279880776,1.1314869650203471e-4,17767.913676816064
Result_96_2020_01_27_DRUGRUN4,S2L1,C12,3.1140686800628803,1.4528489364339027e-4,23101.49873337177
Result_96_2020_01_27_DRUGRUN4,S2L1,D01,0.15362318911321193,1.940571358381749e-5,648.5573484292636
Result_96_2020_01_27_DRUGRUN4,S2L1,D02,3.0928407087772616,1.2549008546064487e-4,19617.421575631102
Result_96_2020_01_27_DRUGRUN4,S2L1,D03,3.2775774538418863,1.288418287141655e-4,14938.125653860201
Result_96_2020_01_27_DRUGRUN4,S2L1,D04,3.220572495816697,1.2387024152725937e-4,15883.434046563614
Result_96_2020_01_27_DRUGRUN4,S2L1,D05,3.050525834727173,1.2142868719434115e-4,15507.498968454795
Result_96_2020_01_27_DRUGRUN4,S2L1,D06,2.9161645475415927,1.4426968368794224e-4,15496.933778036437
Result_96_2020_01_27_DRUGRUN4,S2L1,D07,0.032789935117669415,6.816200297998941e-6,1840.6796617997677
Result_96_2020_01_27_DRUGRUN4,S2L1,D08,3.0317414359664645,1.9455293709303315e-4,1432.0477102212428
Result_96_2020_01_27_DRUGRUN4,S2L1,D09,0.5287068260471056,4.878890962242276e-5,454.88566179371264
Result_96_2020_01_27_DRUGRUN4,S2L1,D10,3.2346713533005693,1.1921574537298571e-4,15220.389858475499
Result_96_2020_01_27_DRUGRUN4,S2L1,D11,3.0920581136281062,1.1546719842842309e-4,15133.609759411122
Result_96_2020_01_27_DRUGRUN4,S2L1,D12,2.947862376664825,1.2046243895506155e-4,14995.730627154091
Result_96_2020_01_27_DRUGRUN4,S2L1,E01,2.7091057695033536,7.74310267506082e-5,18100.37471476798
Result_96_2020_01_27_DRUGRUN4,S2L1,E02,3.3990043179060034,3.7455439242298693e-4,632.1172791637514
