"","solvent","sample","plate","well","control","control2","auc","run","A","mu","lambda","rel_fitness","rel_max_GR","DT","rel_fit_off_plate","strain","rel_fit_to_by"
"177","ETOH-2","Propiconazole","S3L1","G07",2,"case",18292.3885,"SAM-MIATCS3ISH",0.215,3.22156191242532e-05,46930.8128419581,0.185723952164813,0.781483255363113,5.97663148258172,0.355436605306642,"wlp.644",1.43074060645704
"178","ETOH-2","Propiconazole","S2L1","G07",2,"case",13884.9535,"SAM-MIATCS3ISH",0.142,1.24296443058866e-05,57549.5287857405,0.154123092637785,0.171045370186515,15.4904580332751,0.178987730437001,"s6.113",1.08601273099015
"179","ETOH-2","Propiconazole","S2L2","G07",2,"case",31283.668,"SAM-MIATCS3ISH",0.336,2.35955214016337e-05,34138.2926883164,0.343836563352029,0.604593003717509,8.16006055604868,0.733899038086593,"u5.05",2.44685455518948
"180","ETOH-2","Propiconazole","S3L2","G07",2,"case",25348.4065,"SAM-MIATCS3ISH",0.194,8.37352769740319e-06,5285.16071782336,0.39614559858245,0.430746426305178,22.9939985209083,0.282156466542265,"W.34.70",1.98262760975854
"181","ETOH","ETOH control ","S3L2","C01",1,"ETOH",67400.6315,"SAM-MIATCS3ISH",0.549,2.05677766455394e-05,35762.3992180581,1,1,9.36128813566394,0.750245346852761,"W.34.70",0.702430908738077
"182","ETOH","ETOH control ","S1L1","C01",1,"ETOH",74829.6735,"SAM-MIATCS3ISH",0.567,3.51486941388768e-05,29721.4143777226,1,1,5.47789578549124,1.07724379142523,"S6.14",0.779854348355454
"183","ETOH","ETOH control ","S2L2","C01",1,"ETOH",74938.623,"SAM-MIATCS3ISH",1.036,3.6187676126145e-05,38777.0236989636,1,1,5.32062028016676,1.75802221578473,"u5.05",0.780989790184238
"184","ETOH","ETOH control ","S3L1","C01",1,"ETOH",100945.8645,"SAM-MIATCS3ISH",0.886,3.99204521058333e-05,29323.0419315945,1,1,4.82311380087649,1.96146366548164,"wlp.644",1.05203013319075
"185","ETOH","ETOH control ","S2L1","C01",1,"ETOH",89005.9145,"SAM-MIATCS3ISH",0.737,5.98857156103452e-05,32489.3283720729,1,1,3.21513872760022,1.14735469815039,"s6.113",0.927595246719588
"186","ETOH","ETOH control ","S1L2","C01",1,"ETOH",138036.6605,"SAM-MIATCS3ISH",1.201,5.38034606032951e-05,31758.2681914415,1,1,3.5785966428539,0.207660587167144,"S6.45",1.4385802434831
"187","ETOH","Menadione ","S3L1","D03",1,"case",5698.3555,"SAM-MIATCS3ISH",0.046,2.57511636179833e-06,108.336067577427,0.0564496181019877,0.0645061923389903,74.7697798612925,0.110723874837364,"wlp.644",0.761852260419565
"188","ETOH","Menadione ","S1L2","D03",1,"case",38464.343,"SAM-MIATCS3ISH",0.366,6.83874107804293e-06,18425.6494294795,0.278653097377707,0.127105970533503,28.154433877759,0.057865265817398,"S6.45",5.14256203567915
"189","ETOH","Menadione ","S1L1","D03",1,"case",4248.641,"SAM-MIATCS3ISH",0.032,2.43797440045547e-06,0,0.0567774894808274,0.069361734772357,78.9757609648825,0.0611631980359326,"S6.14",0.568029978045638
"190","ETOH","Menadione ","S2L1","D03",1,"case",5028.7845,"SAM-MIATCS3ISH",0.039,2.38851550393315e-06,0,0.0564994419556242,0.0398845614449089,80.6111089385092,0.0648249001706609,"s6.113",0.672332717481012
"191","ETOH","Menadione ","S3L2","D03",1,"case",99762.6765,"SAM-MIATCS3ISH",0.898,2.79512929001567e-05,37880.6945451708,1.4801445369247,1.35898465749912,6.88844284150427,1.11047155149729,"W.34.70",13.3379569942645
"192","ETOH","Menadione ","S2L2","D03",1,"case",119304.5495,"SAM-MIATCS3ISH",1.107,1.81619436206574e-05,27393.591799973,1.59203018048517,0.501882009702627,10.6013369224358,2.7988244254927,"u5.05",15.9506441314363
"193","ETOH","Myclobutanil","S3L2","E01",1,"case",73910.735,"SAM-MIATCS3ISH",0.701,2.20248036392072e-05,37508.3468610635,1.09658816772362,1.07084027694281,8.74200227356961,0.822710170248443,"W.34.70",0.847907956772428
"194","ETOH","Myclobutanil","S3L1","E01",1,"case",93630.1655,"SAM-MIATCS3ISH",0.916,2.15431405164931e-05,33750.4923992573,0.927528492264287,0.539651716853808,8.93745660441043,1.81931343627537,"wlp.644",1.07413033196557
"195","ETOH","Myclobutanil","S2L2","E01",1,"case",81544.6825,"SAM-MIATCS3ISH",0.944,2.82128564334559e-05,36519.8301353089,1.08815293416854,0.779626089697222,6.82457956510036,1.91299703243963,"u5.05",0.935485016137796
"196","ETOH","Myclobutanil","S2L1","E01",1,"case",51611.0495,"SAM-MIATCS3ISH",0.457,1.3475560303513e-05,31036.5710997086,0.579860897895724,0.225021278716841,14.2881541956129,0.665306125474364,"s6.113",0.592084756408195
"197","ETOH","Myclobutanil","S1L2","E01",1,"case",91638.7015,"SAM-MIATCS3ISH",1.153,2.10900711104114e-05,74091.7363006513,0.663872200095713,0.391983542952994,9.12945634374001,0.137860090875819,"S6.45",1.05128414905011
"198","ETOH","Myclobutanil","S1L1","E01",1,"case",71945.5415,"SAM-MIATCS3ISH",0.541,2.43180997475258e-05,22869.4429119519,0.961457375595792,0.691863534145595,7.9175957615053,1.03572398858056,"S6.14",0.825363150456438
"199","ETOH","Propiconazole","S3L1","G01",1,"case",18917.066,"SAM-MIATCS3ISH",0.164,5.06764912118272e-06,12645.2095950723,0.187398127637017,0.126943680591288,37.9941228930106,0.3675746183393,"wlp.644",1.57516682433962
"200","ETOH","Propiconazole","S2L1","G01",1,"case",12133.873,"SAM-MIATCS3ISH",0.152,2.64345700051455e-06,24910.2313549341,0.136326592094057,0.0441416951199944,72.8367752724541,0.156414955921948,"s6.113",1.01035087578329
"201","ETOH","Propiconazole","S3L2","G01",1,"case",24414.2725,"SAM-MIATCS3ISH",0.22,5.83923471629702e-06,16250.9574931972,0.362226168459564,0.28390208708161,32.9736502887101,0.271758497395092,"W.34.70",2.03290256968956
"202","ETOH","Propiconazole","S1L2","G01",1,"case",38117.636,"SAM-MIATCS3ISH",0.49,1.54347515652609e-05,72933.3504412594,0.276141395060771,0.2868728403748,12.4745048648678,0.0573436842394739,"S6.45",3.1739401685998
"203","ETOH","Propiconazole","S1L1","G01",1,"case",11594.6535,"SAM-MIATCS3ISH",0.099,3.13944695886589e-06,12078.4847532745,0.154947268345358,0.0893190212547173,61.3295545398952,0.166915982823335,"S6.14",0.965451700222077
"204","ETOH","Propiconazole","S2L2","G01",1,"case",104783.301,"SAM-MIATCS3ISH",1.063,2.15166120521615e-05,38371.9674578992,1.39825495592573,0.594583967678878,8.94847585772834,2.45816327584853,"u5.05",8.72498829786778
"205","H2O-2","2-Deoxy-D-glucose","S3L2","H09",2,"case",11729.946,"SAM-MIATCS3ISH",0.124,8.15630809025771e-06,110824.991339587,0.176548914746342,0.387399798452499,23.6063769732845,0.123518947820112,"W.34.70",0.162544369586082
"206","H2O-2","2-Deoxy-D-glucose","S3L1","H09",2,"case",100418.281,"SAM-MIATCS3ISH",0.95,2.18261953119147e-05,26525.6444510494,0.679682700382141,0.450459006352623,8.82155046893433,1.94686757758571,"wlp.644",1.39151758925941
"207","H2O-2","2-Deoxy-D-glucose","S2L2","H09",2,"case",38122.708,"SAM-MIATCS3ISH",0.324,8.34778200030162e-06,14527.316163666,0.329688578849126,0.416631316405851,23.0649151453544,0.78025393701432,"u5.05",0.528274515396258
"208","H2O-2","2-Deoxy-D-glucose","S2L1","H09",2,"case",74925.58,"SAM-MIATCS3ISH",0.656,2.44394007541793e-05,24075.1017650562,0.880903233855095,0.538024904610338,7.87829805753106,0.929041264116234,"s6.113",1.0382597811594
"209","H2O-2","2-Deoxy-D-glucose","S1L2","H09",2,"case",133400.0125,"SAM-MIATCS3ISH",1.022,4.84190965723683e-05,20137.1820783374,1.04016444530499,1.34203925179042,3.97654845131399,1.70780718090605,"S6.45",1.84855249415368
"210","H2O-2","2-Deoxy-D-glucose","S1L1","H09",2,"case",50991.1785,"SAM-MIATCS3ISH",0.468,1.97593545620144e-05,47971.8989747384,0.727204064610253,0.793154340183592,9.74429012266508,0.693113736397499,"S6.14",0.706595662395536
"211","H2O-2","3-Amino-1,2,4- triazole","S2L2","D11",2,"case",91559.804,"SAM-MIATCS3ISH",0.861,2.81349442446245e-05,45098.007813911,0.791817350972668,1.40419321649985,6.84347840943957,1.8739460361331,"u5.05",1.23652178076129
"212","H2O-2","3-Amino-1,2,4- triazole","S1L2","D11",2,"case",101023.866,"SAM-MIATCS3ISH",0.852,3.64741193513206e-05,23082.3279474448,0.78771681929532,1.01095855373508,5.27883570359328,1.29332284581076,"S6.45",1.36433462314653
"213","H2O-2","3-Amino-1,2,4- triazole","S2L1","D11",2,"case",68367.9075,"SAM-MIATCS3ISH",0.507,2.78089029213062e-05,28342.1208783379,0.803804399093821,0.612203322497396,6.92371374856919,0.847729269613686,"s6.113",0.923313539736532
"214","H2O-2","3-Amino-1,2,4- triazole","S3L1","D11",2,"case",79107.2985,"SAM-MIATCS3ISH",0.588,3.47961690495671e-05,25491.33315731,0.535438983111214,0.718139259314218,5.53339315068274,1.53369917375945,"wlp.644",1.06834979258403
"215","H2O-2","3-Amino-1,2,4- triazole","S1L1","D11",2,"case",67676.2555,"SAM-MIATCS3ISH",0.507,2.53701408825183e-05,27888.8564822407,0.965156121606445,1.0183752353289,7.58927135566468,0.919910927632252,"S6.14",0.913972729409905
"216","H2O-2","3-Amino-1,2,4- triazole","S3L2","D11",2,"case",101613.51,"SAM-MIATCS3ISH",0.906,2.0186689238556e-05,40406.530541313,1.52939791147091,0.958806270668075,9.5380119648905,1.0700129258488,"W.34.70",1.3722978080491
"217","H2O-2","4-Aminopyridine","S2L2","G12",2,"case",77361.744,"SAM-MIATCS3ISH",0.615,1.70465983325193e-05,14312.0037811741,0.669031261804642,0.85078248369,11.2949739140371,1.58335565590708,"u5.05",1.64700043242367
"218","H2O-2","4-Aminopyridine","S3L2","G12",2,"case",70385.0105,"SAM-MIATCS3ISH",0.611,2.27342195531872e-05,42122.149414082,1.05937377871858,1.07980620342179,8.46921017184777,0.741169860395568,"W.34.70",1.49846858066753
"219","H2O-2","4-Aminopyridine","S3L1","G12",2,"case",142532.371,"SAM-MIATCS3ISH",1.333,3.80938346830377e-05,26133.7364835223,0.964732575069166,0.786197991645153,5.05438439293191,2.76335791743256,"wlp.644",3.03445688441785
"220","H2O-2","4-Aminopyridine","S1L1","G12",2,"case",59087.6375,"SAM-MIATCS3ISH",0.46,2.36786347734531e-05,32271.5815858268,0.842670662303229,0.950476994642879,8.13141827352046,0.803167418508006,"S6.14",1.25795205073703
"221","H2O-2","4-Aminopyridine","S2L1","G12",2,"case",63463.3175,"SAM-MIATCS3ISH",0.555,1.99813260669484e-05,32012.1122681587,0.746140925661472,0.439881941430974,9.63604131396264,0.786914705434511,"s6.113",1.35110851903159
"222","H2O-2","4-Aminopyridine","S1L2","G12",2,"case",201501.486,"SAM-MIATCS3ISH",1.658,3.76552349493115e-05,8202.2601543218,1.57117437611426,1.04369570922985,5.11325672905924,2.57965256752911,"S6.45",4.28988563877273
"223","H2O-2","5-Fluorocytosine","S3L1","A11",2,"case",108513.314,"SAM-MIATCS3ISH",0.929,3.72584804911935e-05,24179.2482280889,0.734474057437163,0.768957569581982,5.16770627654509,2.10381068724904,"wlp.644",1.54771528165843
"224","H2O-2","5-Fluorocytosine","S1L2","A11",2,"case",119327.7735,"SAM-MIATCS3ISH",0.826,3.54409105716026e-05,15987.0077525696,0.930438498512939,0.982320953370039,5.43272958802444,1.52765224414676,"S6.45",1.70196090935187
"225","H2O-2","5-Fluorocytosine","S2L1","A11",2,"case",116450.153,"SAM-MIATCS3ISH",1.812,2.46444115407646e-05,21674.0091035213,1.3691094064353,0.542538145749353,7.81276043740748,1.4439260576915,"s6.113",1.66091767642044
"226","H2O-2","5-Fluorocytosine","S2L2","A11",2,"case",102243.053,"SAM-MIATCS3ISH",0.81,2.07650618436021e-05,3818.3748259195,0.884207041135847,1.03636810961717,9.27234818461168,2.09259910485933,"u5.05",1.45828313354721
"227","H2O-2","5-Fluorocytosine","S3L2","A11",2,"case",64133.033,"SAM-MIATCS3ISH",0.518,1.95979262046326e-05,35550.4256052305,0.965274467209082,0.930841819331242,9.82455395935518,0.675335142776662,"W.34.70",0.914723471013006
"228","H2O-2","5-Fluorocytosine","S1L1","A11",2,"case",55101.639,"SAM-MIATCS3ISH",0.418,2.13840606151178e-05,24257.4602303213,0.78582486277478,0.858371179807435,9.0039439634189,0.748986472021158,"S6.14",0.785909540323559
"229","H2O-2","Azaserine*","S1L2","A12",2,"case",90578.844,"SAM-MIATCS3ISH",0.759,2.64334307985787e-05,21839.3310199057,0.7062734947317,0.732659305985957,7.28399143327345,1.15960409090193,"S6.45",2.15532170246651
"230","H2O-2","Azaserine*","S1L1","A12",2,"case",54342.499,"SAM-MIATCS3ISH",0.603,0.000124336028405361,67913.389381451,0.774998486333839,4.99093531933916,1.54855262757107,0.738667621244866,"S6.14",1.29307862949724
"231","H2O-2","Azaserine*","S2L2","A12",2,"case",105187.24,"SAM-MIATCS3ISH",0.871,2.38391688292575e-05,4345.37191179791,0.909668632896224,1.18979440179392,8.07666093008119,2.15285750775286,"u5.05",2.50292818038783
"232","H2O-2","Azaserine*","S3L1","A12",2,"case",51018.202,"SAM-MIATCS3ISH",0.525,2.12456363711333e-05,48412.2610620447,0.345317495566385,0.438477165273305,9.06260843993739,0.989119534325809,"wlp.644",1.2139770517652
"233","H2O-2","Azaserine*","S2L1","A12",2,"case",52592.239,"SAM-MIATCS3ISH",0.513,1.67970340205989e-05,60802.9529977454,0.618329192924233,0.369780859914247,11.462790588669,0.652118544871633,"s6.113",1.25143122932774
"234","H2O-2","Azaserine*","S3L2","A12",2,"case",111830.1835,"SAM-MIATCS3ISH",0.926,2.07599750611804e-05,1805.0281088253,1.68317036862823,0.986035601596073,9.27462017278196,1.17759677669872,"W.34.70",2.66099688232235
"235","H2O-2","Benzamidine","S3L1","H12",2,"case",82944.2245,"SAM-MIATCS3ISH",0.63,4.48961508227854e-05,24623.5953999444,0.561409276556552,0.926587304826754,4.28858331862064,1.60808788817088,"wlp.644",1.68074866021377
"236","H2O-2","Benzamidine","S2L2","H12",2,"case",89708.9935,"SAM-MIATCS3ISH",0.909,2.22043703807174e-05,43747.7064175122,0.775811376699695,1.10820288087867,8.67130570187566,1.83606566889128,"u5.05",1.81782723924619
"237","H2O-2","Benzamidine","S1L2","H12",2,"case",162063.4545,"SAM-MIATCS3ISH",1.292,4.34263820544916e-05,20518.6722997861,1.26366287450088,1.2036554460133,4.43373070423579,2.07476091021761,"S6.45",3.28398915852773
"238","H2O-2","Benzamidine","S2L1","H12",2,"case",79475.411,"SAM-MIATCS3ISH",0.58,3.08459970448868e-05,22844.2794640703,0.934395790621345,0.679063892957686,6.24200550913267,0.985456986807406,"s6.113",1.61045800793748
"239","H2O-2","Benzamidine","S3L2","H12",2,"case",105897.822,"SAM-MIATCS3ISH",1.022,2.6172341351605e-05,34994.7800570248,1.59388163833842,1.24310651981777,7.35665490917442,1.11512768685223,"W.34.70",2.1458711986156
