run,plate,well,A,mu,lambda
Result_96_2020-01-13_mitacs_control,S1L1,G12,3.202057622383122,1.5404351346781037e-4,16055.548118425251
Result_96_2020-01-13_mitacs_control,S1L1,H01,3.075597618894159,1.4945339350391003e-4,19469.571085409676
Result_96_2020-01-13_mitacs_control,S1L1,H02,3.0908534304511135,1.3387198717929846e-4,18156.171739512523
Result_96_2020-01-13_mitacs_control,S1L1,H03,3.2919748727857345,1.4734243005861116e-4,15417.023621661712
Result_96_2020-01-13_mitacs_control,S1L1,H04,3.167814254846505,1.38829086238759e-4,18829.425923179853
Result_96_2020-01-13_mitacs_control,S1L1,H05,3.2489965724335113,1.6351593657134685e-4,16177.78239549361
Result_96_2020-01-13_mitacs_control,S1L1,H06,3.2364401958220808,1.2804514816565005e-4,14770.850569241717
Result_96_2020-01-13_mitacs_control,S1L1,H07,3.156868848616866,1.40011273291515e-4,18504.265840637123
Result_96_2020-01-13_mitacs_control,S1L1,H08,3.199937570508752,1.421980276777769e-4,18901.730019616676
Result_96_2020-01-13_mitacs_control,S1L1,H09,3.514573172829758,1.5183354042997143e-4,16500.66192137845
Result_96_2020-01-13_mitacs_control,S1L1,H10,3.186272995529796,1.5698582716737445e-4,20172.710883124753
Result_96_2020-01-13_mitacs_control,S1L1,H11,3.2823997307007247,1.4940547072342714e-4,15867.875409328743
Result_96_2020-01-13_mitacs_control,S1L1,H12,3.2124109789745248,1.4915642143778607e-4,15443.838216111179
Result_96_2020-01-13_mitacs_control,S1L2,A01,3.9535406889073403,2.9291347406505545e-4,17742.579793612484
Result_96_2020-01-13_mitacs_control,S1L2,A02,3.950564177466766,2.3324217921297786e-4,6324.287146726984
Result_96_2020-01-13_mitacs_control,S1L2,A03,3.8739868531478563,2.6706996858527957e-4,5568.153232901686
Result_96_2020-01-13_mitacs_control,S1L2,A04,3.858701802057824,2.1760015001155415e-4,15397.184875934809
Result_96_2020-01-13_mitacs_control,S1L2,A05,4.28705763504031,2.112962540559295e-4,15477.805386962043
Result_96_2020-01-13_mitacs_control,S1L2,A06,3.384212373141705,2.5704407902549893e-4,16748.542095651876
Result_96_2020-01-13_mitacs_control,S1L2,A07,3.3953902568283834,2.0208106052574862e-4,15196.501336355743
Result_96_2020-01-13_mitacs_control,S1L2,A08,4.138949351538447,1.8899604181575006e-4,13217.33527021505
Result_96_2020-01-13_mitacs_control,S1L2,A09,3.2827947808835765,1.7297307563650093e-4,14156.78550243165
Result_96_2020-01-13_mitacs_control,S1L2,A10,3.321928094887362,1.9298090825359447e-4,14171.653429727472
Result_96_2020-01-13_mitacs_control,S1L2,A11,3.348856422294366,2.0514323176393107e-4,14535.952451779987
Result_96_2020-01-13_mitacs_control,S1L2,A12,3.3148889593015203,2.616827560930642e-4,8954.292303482687
Result_96_2020-01-13_mitacs_control,S1L2,B01,3.5413346001481445,1.5363017524374958e-4,17880.053984945713
Result_96_2020-01-13_mitacs_control,S1L2,B02,3.986678621502166,2.2069916182306678e-4,6218.301349268108
Result_96_2020-01-13_mitacs_control,S1L2,B03,4.044193068966834,1.3341474901455643e-4,10635.920313538234
Result_96_2020-01-13_mitacs_control,S1L2,B04,3.951456148041963,2.4200778807655863e-4,6063.800518286943
Result_96_2020-01-13_mitacs_control,S1L2,B05,4.11290175357036,1.6286281848044027e-4,12113.083518101306
Result_96_2020-01-13_mitacs_control,S1L2,B06,4.064130337419716,2.124193199845869e-4,7062.930564603219
Result_96_2020-01-13_mitacs_control,S1L2,B07,4.092520497756706,1.8577037653010408e-4,15739.68848852316
Result_96_2020-01-13_mitacs_control,S1L2,B08,4.03325861994542,2.2766773226906963e-4,6516.930155123063
Result_96_2020-01-13_mitacs_control,S1L2,B09,4.035128223403602,1.6190406166013957e-4,12211.289715043338
Result_96_2020-01-13_mitacs_control,S1L2,B10,3.963746099664425,2.1819312171530097e-4,6129.484024444314
Result_96_2020-01-13_mitacs_control,S1L2,B11,4.0413966218311685,1.8251653994878094e-4,10979.128958931764
Result_96_2020-01-13_mitacs_control,S1L2,B12,3.325166485584246,2.29425262837307e-4,14980.028119099054
Result_96_2020-01-13_mitacs_control,S1L2,C01,4.180486895092626,1.641434260220275e-4,18046.744103589976
Result_96_2020-01-13_mitacs_control,S1L2,C02,3.978304928900681,2.2659925332123586e-4,6371.918608003501
Result_96_2020-01-13_mitacs_control,S1L2,C03,3.9839995213062847,2.2779906136956334e-4,6304.709294370887
Result_96_2020-01-13_mitacs_control,S1L2,C04,3.9732330904372146,2.1444231883423057e-4,6408.880281808384
Result_96_2020-01-13_mitacs_control,S1L2,C05,3.922595496314393,2.0027964391708815e-4,7072.595211348494
Result_96_2020-01-13_mitacs_control,S1L2,C06,4.054148686884187,1.7832895983152934e-4,6702.825020342197
Result_96_2020-01-13_mitacs_control,S1L2,C07,4.3482074196862115,1.6457624968185653e-4,7796.444477554127
Result_96_2020-01-13_mitacs_control,S1L2,C08,4.054148686884187,1.8183858900131281e-4,7222.540273557278
Result_96_2020-01-13_mitacs_control,S1L2,C09,3.962937905778455,2.218285856178892e-4,6851.868562623021
Result_96_2020-01-13_mitacs_control,S1L2,C10,3.943519517599241,2.1302258912616866e-4,6406.112123937658
Result_96_2020-01-13_mitacs_control,S1L2,C11,3.939495261040446,2.0855266726814553e-4,6331.548910901263
Result_96_2020-01-13_mitacs_control,S1L2,C12,3.560044868516827,2.549787640597588e-4,15799.195274456933
Result_96_2020-01-13_mitacs_control,S1L2,D01,3.70193862221451,2.0586327685514244e-4,17529.483143762773
Result_96_2020-01-13_mitacs_control,S1L2,D02,4.067648692329321,2.0118853094377098e-4,7840.272751571381
Result_96_2020-01-13_mitacs_control,S1L2,D03,4.223512091583482,1.9166328374612803e-4,21590.223574066837
Result_96_2020-01-13_mitacs_control,S1L2,D04,4.045046479776935,2.5490208662918727e-4,6949.036404496576
Result_96_2020-01-13_mitacs_control,S1L2,D05,4.016551176263848,1.9407064436487457e-4,6943.984410551794
Result_96_2020-01-13_mitacs_control,S1L2,D06,4.029307832334784,2.1552153215613468e-4,7468.210847421459
Result_96_2020-01-13_mitacs_control,S1L2,D07,4.013902556511143,1.821059085645308e-4,16317.291382845991
Result_96_2020-01-13_mitacs_control,S1L2,D08,4.1118538709170585,2.0897788806270793e-4,16200.866643506108
Result_96_2020-01-13_mitacs_control,S1L2,D09,4.497338635413405,2.0965935100683626e-4,7803.090709934026
Result_96_2020-01-13_mitacs_control,S1L2,D10,3.965105209553814,2.1060614990135802e-4,6953.517822790331
Result_96_2020-01-13_mitacs_control,S1L2,D11,4.0200470345695365,2.1850105732743364e-4,6671.765506278385
Result_96_2020-01-13_mitacs_control,S1L2,D12,3.3468027635263917,3.2346153415700035e-4,17500.63215361394
Result_96_2020-01-13_mitacs_control,S1L2,E01,4.396951847068835,1.958054865772191e-4,22545.539650771178
Result_96_2020-01-13_mitacs_control,S1L2,E02,4.1373492428637215,1.5351535867684494e-4,11540.985842470614
Result_96_2020-01-13_mitacs_control,S1L2,E03,4.022367813028454,2.4852736720882315e-4,14438.596519000197
Result_96_2020-01-13_mitacs_control,S1L2,E04,4.001345170298749,2.4189559769965575e-4,6434.494653569575
Result_96_2020-01-13_mitacs_control,S1L2,E05,4,2.1091477001380343e-4,7144.844807517973
Result_96_2020-01-13_mitacs_control,S1L2,E06,4.03325861994542,2.085023952288169e-4,7356.485341969683
Result_96_2020-01-13_mitacs_control,S1L2,E07,4.035365153557327,1.9633468424761096e-4,22783.559275827403
Result_96_2020-01-13_mitacs_control,S1L2,E08,4.165202591199909,1.8725635567474954e-4,14108.343702485634
Result_96_2020-01-13_mitacs_control,S1L2,E09,4.017652018362037,2.1047243689958152e-4,7040.685725212144
Result_96_2020-01-13_mitacs_control,S1L2,E10,3.9548706245103404,2.2265108930807253e-4,7094.168838293635
Result_96_2020-01-13_mitacs_control,S1L2,E11,4.00268908752764,2.2768288008108385e-4,6743.479114406142
Result_96_2020-01-13_mitacs_control,S1L2,E12,3.4209060973679817,3.028077628100471e-4,17798.05661414707
Result_96_2020-01-13_mitacs_control,S1L2,F01,3.9408070799512944,1.476340540374677e-4,16427.169801659118
Result_96_2020-01-13_mitacs_control,S1L2,F02,4.09334419893035,1.7312215367787235e-4,11661.3977648389
Result_96_2020-01-13_mitacs_control,S1L2,F03,4.12135652405331,1.623092268743443e-4,12318.242901806545
Result_96_2020-01-13_mitacs_control,S1L2,F04,4.005373172098852,2.527444269464933e-4,6830.434025108285
Result_96_2020-01-13_mitacs_control,S1L2,F05,3.780610066825075,2.265724593611189e-4,7095.018767700816
Result_96_2020-01-13_mitacs_control,S1L2,F06,3.9284036882299684,0.00024280973457511973,7426.190901528943
Result_96_2020-01-13_mitacs_control,S1L2,F07,4.045607998303344,1.6728563354152828e-4,13718.508706720291
Result_96_2020-01-13_mitacs_control,S1L2,F08,4.0670018036138025,1.886098490994285e-4,15951.705662075634
Result_96_2020-01-13_mitacs_control,S1L2,F09,4.03097673669467,1.7603143040088588e-4,14214.443369682918
Result_96_2020-01-13_mitacs_control,S1L2,F10,3.931765264247548,2.2459611259179152e-4,6571.619921522087
Result_96_2020-01-13_mitacs_control,S1L2,F11,3.9300614438794583,2.2323027812204077e-4,6892.999353599281
Result_96_2020-01-13_mitacs_control,S1L2,F12,3.781718995070755,2.8742040955668515e-4,18107.157223554517
Result_96_2020-01-13_mitacs_control,S1L2,G01,4.412874306137948,1.887091579354193e-4,23292.906951092988
Result_96_2020-01-13_mitacs_control,S1L2,G02,3.877744249949002,2.4214007375985622e-4,7237.807763941149
Result_96_2020-01-13_mitacs_control,S1L2,G03,3.846349053673468,2.4479397807426355e-4,6484.00435174975
Result_96_2020-01-13_mitacs_control,S1L2,G04,3.9673338110796776,2.3956427619716572e-4,6749.111603469857
Result_96_2020-01-13_mitacs_control,S1L2,G05,3.961816806112112,1.8237793812665034e-4,12277.455404617836
Result_96_2020-01-13_mitacs_control,S1L2,G06,3.95487062451034,2.448354002838429e-4,6874.954911292133
Result_96_2020-01-13_mitacs_control,S1L2,G07,4.567814218890747,2.459525848770723e-4,7516.9569974935985
Result_96_2020-01-13_mitacs_control,S1L2,G08,3.982658103226483,2.5855102860276e-4,6757.543295361286
Result_96_2020-01-13_mitacs_control,S1L2,G09,3.997265032278761,2.475770513708141e-4,6826.752208973874
Result_96_2020-01-13_mitacs_control,S1L2,G10,3.897240425574799,2.2447825496164892e-4,6858.137319608247
Result_96_2020-01-13_mitacs_control,S1L2,G11,3.979954057798242,1.693976352554827e-4,13121.063173354249
Result_96_2020-01-13_mitacs_control,S1L2,G12,4.192327548494457,3.004984382386933e-4,17104.628521309973
Result_96_2020-01-13_mitacs_control,S1L2,H01,3.9668331360648015,1.6636620033599629e-4,14357.63738281497
Result_96_2020-01-13_mitacs_control,S1L2,H02,3.9877633274811024,1.8981351649680208e-4,11238.223413222662
Result_96_2020-01-13_mitacs_control,S1L2,H03,3.8805456004231416,2.852971111627691e-4,5798.394324141379
Result_96_2020-01-13_mitacs_control,S1L2,H04,3.9373443921502322,1.8480022099331733e-4,8560.798848466497
Result_96_2020-01-13_mitacs_control,S1L2,H05,3.8822780411269053,2.596830862681969e-4,6835.545312558612
Result_96_2020-01-13_mitacs_control,S1L2,H06,3.8958565453335416,2.3950485293095574e-4,6894.634563831254
Result_96_2020-01-13_mitacs_control,S1L2,H07,4.076815597050832,1.81667073083426e-4,13512.265927123175
Result_96_2020-01-13_mitacs_control,S1L2,H08,4.02729169166774,1.742805176449395e-4,10789.344495216514
Result_96_2020-01-13_mitacs_control,S1L2,H09,3.7683818595264493,2.3537223159571978e-4,6573.645660524144
Result_96_2020-01-13_mitacs_control,S1L2,H10,3.9912068815419937,1.5714895111227061e-4,11177.093056624
Result_96_2020-01-13_mitacs_control,S1L2,H11,3.861480135918572,1.8673791724389656e-4,7475.207652736591
Result_96_2020-01-13_mitacs_control,S1L2,H12,4.196397212803504,2.155723301613294e-4,16603.231344352847
Result_96_2020-01-13_mitacs_control,S2L1,A01,3.483248077638276,1.2871175330933507e-4,15097.040331381691
Result_96_2020-01-13_mitacs_control,S2L1,A02,3.5832190623931055,1.2685425277909554e-4,14656.775330202141
Result_96_2020-01-13_mitacs_control,S2L1,A03,3.9973840517929884,1.2922475494538487e-4,13520.077741336629
Result_96_2020-01-13_mitacs_control,S2L1,A04,4.0310268956206246,1.7205009553103643e-4,16294.448376321907
Result_96_2020-01-13_mitacs_control,S2L1,A05,3.8673235112286153,1.5274349725534283e-4,16622.726951497858
Result_96_2020-01-13_mitacs_control,S2L1,A06,3.326044203359594,1.3130959187262472e-4,14446.307837054686
Result_96_2020-01-13_mitacs_control,S2L1,A07,3.257797757467647,2.442069904163112e-4,18000.990236769212
Result_96_2020-01-13_mitacs_control,S2L1,A08,3.19068356160911,2.0988913657997188e-4,16797.24136383576
Result_96_2020-01-13_mitacs_control,S2L1,A09,3.2915544458438433,1.4168426617686199e-4,15287.708694144874
Result_96_2020-01-13_mitacs_control,S2L1,A10,3.1585919106347253,1.9464645547632517e-4,17508.123495633445
Result_96_2020-01-13_mitacs_control,S2L1,A11,3.4508898823714946,1.6949759477633244e-4,17194.221177593277
Result_96_2020-01-13_mitacs_control,S2L1,A12,3.4666996191013366,1.5812954721305586e-4,16814.69601696147
Result_96_2020-01-13_mitacs_control,S2L1,B01,3.244218783789626,1.375894833198369e-4,18950.633309147368
Result_96_2020-01-13_mitacs_control,S2L1,B02,3.5533268352324825,1.2859942518416253e-4,13922.977664000073
Result_96_2020-01-13_mitacs_control,S2L1,B03,3.4453735776498022,1.361365638570817e-4,17910.126273450514
Result_96_2020-01-13_mitacs_control,S2L1,B04,3.797301257393681,1.5370121112100066e-4,15353.233848731874
Result_96_2020-01-13_mitacs_control,S2L1,B05,3.3932582086229166,1.3056340804124586e-4,16755.406273560435
Result_96_2020-01-13_mitacs_control,S2L1,B06,3.448758117122845,1.4256561172526787e-4,14310.933064101057
Result_96_2020-01-13_mitacs_control,S2L1,B07,3.229548984128731,1.4022804922357248e-4,18061.650354507325
Result_96_2020-01-13_mitacs_control,S2L1,B08,3.4063651972643934,1.5823443976621166e-4,15680.883813118848
Result_96_2020-01-13_mitacs_control,S2L1,B09,3.276375943072955,1.438336369007326e-4,17993.075844430485
Result_96_2020-01-13_mitacs_control,S2L1,B10,3.3391373849195856,1.3536543604135765e-4,14767.076019019298
Result_96_2020-01-13_mitacs_control,S2L1,B11,3.257884040476009,1.6052645414478192e-4,19196.058363663073
Result_96_2020-01-13_mitacs_control,S2L1,B12,3.371094151691247,1.4685831830243387e-4,16356.858501591432
Result_96_2020-01-13_mitacs_control,S2L1,C01,3.7139103579385404,2.81933551854152e-4,33272.744091538436
Result_96_2020-01-13_mitacs_control,S2L1,C02,3.583291747736643,1.6366861054114445e-4,17133.60026593538
Result_96_2020-01-13_mitacs_control,S2L1,C03,3.503616545645513,1.3672915296192816e-4,14590.97865076813
Result_96_2020-01-13_mitacs_control,S2L1,C04,3.4427335729613606,1.4368811930899898e-4,15586.203521050573
Result_96_2020-01-13_mitacs_control,S2L1,C05,3.439802811888365,1.7334963510116878e-4,17095.627927392357
Result_96_2020-01-13_mitacs_control,S2L1,C06,3.404176506647077,1.5759072967619044e-4,15365.736267917968
Result_96_2020-01-13_mitacs_control,S2L1,C07,3.4340569311334415,1.9771833520807226e-4,28301.637327702945
Result_96_2020-01-13_mitacs_control,S2L1,C08,3.397015229081809,1.8092175402930472e-4,16229.579259849686
Result_96_2020-01-13_mitacs_control,S2L1,C09,3.341036917835067,1.756475877931748e-4,16367.006715793952
Result_96_2020-01-13_mitacs_control,S2L1,C10,3.351985328743542,1.8372932712488695e-4,16987.934427226457
Result_96_2020-01-13_mitacs_control,S2L1,C11,3.437709325592775,1.8276194473720734e-4,17637.009069272026
Result_96_2020-01-13_mitacs_control,S2L1,C12,3.4540316308947077,1.9467205290199708e-4,17425.724041837137
Result_96_2020-01-13_mitacs_control,S2L1,D01,3.574620556499697,1.5263099654914185e-4,16324.659248250822
Result_96_2020-01-13_mitacs_control,S2L1,D02,3.4267242848989725,1.4699034518470355e-4,16628.22964839017
Result_96_2020-01-13_mitacs_control,S2L1,D03,3.5875253142383383,3.216571238318102e-4,34366.49390643805
Result_96_2020-01-13_mitacs_control,S2L1,D04,3.50714296735427,1.540697268854451e-4,15222.442695772444
Result_96_2020-01-13_mitacs_control,S2L1,D05,3.379261269953314,2.0197195102810247e-4,16802.554050228555
Result_96_2020-01-13_mitacs_control,S2L1,D06,3.375953976569873,2.119868252442668e-4,16619.061832367428
Result_96_2020-01-13_mitacs_control,S2L1,D07,3.337441094258687,1.8606158087870522e-4,19501.13480441949
Result_96_2020-01-13_mitacs_control,S2L1,D08,3.337652447180379,1.8147630674862736e-4,17972.059964604563
Result_96_2020-01-13_mitacs_control,S2L1,D09,3.4193613053326066,2.1760122083152507e-4,29420.663487379374
Result_96_2020-01-13_mitacs_control,S2L1,D10,3.3542640770070524,2.001928978135333e-4,17908.613634110672
Result_96_2020-01-13_mitacs_control,S2L1,D11,3.4003250013801263,1.7143987985229273e-4,16990.98118076349
Result_96_2020-01-13_mitacs_control,S2L1,D12,3.533978572002351,1.4449991202643704e-4,15195.324735384193
Result_96_2020-01-13_mitacs_control,S2L1,E01,3.5915351546446423,3.1269860070057764e-4,34528.295374515845
Result_96_2020-01-13_mitacs_control,S2L1,E02,3.2459792416540636,1.349823960091402e-4,17461.197786211353
Result_96_2020-01-13_mitacs_control,S2L1,E03,3.477533425012608,1.523026421578783e-4,15625.853722733671
Result_96_2020-01-13_mitacs_control,S2L1,E04,3.450542526801028,1.7117800100140056e-4,16439.425991137276
Result_96_2020-01-13_mitacs_control,S2L1,E05,3.337235347675211,1.8250142525164404e-4,16572.454634142323
Result_96_2020-01-13_mitacs_control,S2L1,E06,3.45387922548151,1.8419335814541348e-4,16230.59364874756
Result_96_2020-01-13_mitacs_control,S2L1,E07,3.4739311883324127,2.7943371240150367e-4,23598.693744261538
Result_96_2020-01-13_mitacs_control,S2L1,E08,3.367293399096284,2.2073355923881094e-4,20301.10600417912
Result_96_2020-01-13_mitacs_control,S2L1,E09,3.4086735937639823,1.979113405759135e-4,16486.15842384526
Result_96_2020-01-13_mitacs_control,S2L1,E10,3.4648860487294053,2.1846391223625386e-4,17985.03927595957
Result_96_2020-01-13_mitacs_control,S2L1,E11,3.3834827654039983,1.842316011628784e-4,17357.374649629328
Result_96_2020-01-13_mitacs_control,S2L1,E12,3.502500340529183,2.0001747688528398e-4,17678.93705473783
Result_96_2020-01-13_mitacs_control,S2L1,F01,3.284210040384731,1.37784325187373e-4,18054.331688804945
