run,plate,well,A,mu,lambda
SR1_results_DRUGPLATES_2019-07-02,S2L1,A01,0.09299999999999999,9.251600003152299e-6,41576.684728229484
SR1_results_DRUGPLATES_2019-07-02,S2L1,A02,0.03,5.630250946691766e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,A03,0.11300000000000002,6.838917330352793e-6,24186.580508842064
SR1_results_DRUGPLATES_2019-07-02,S2L1,A04,0.20899999999999996,1.1615707901146157e-5,33636.12330417871
SR1_results_DRUGPLATES_2019-07-02,S2L1,A05,0.149,1.2803524259486882e-5,39991.57916334269
SR1_results_DRUGPLATES_2019-07-02,S2L1,A06,0.041999999999999996,1.7043361625124787e-6,26002.974214473677
SR1_results_DRUGPLATES_2019-07-02,S2L1,A07,0.096,1.0794238174715429e-5,42735.36633673031
SR1_results_DRUGPLATES_2019-07-02,S2L1,A08,0.023000000000000007,1.948154031346813e-6,38418.87130679115
SR1_results_DRUGPLATES_2019-07-02,S2L1,A09,0.048000000000000015,3.311987355009892e-6,35701.858643812186
SR1_results_DRUGPLATES_2019-07-02,S2L1,A10,0.113,1.625987236467776e-5,44195.41986291467
SR1_results_DRUGPLATES_2019-07-02,S2L1,A11,0.09199999999999998,1.0333197641809098e-5,42725.65727985699
SR1_results_DRUGPLATES_2019-07-02,S2L1,A12,0.032,1.4890191406329289e-6,29155.342743305544
SR1_results_DRUGPLATES_2019-07-02,S2L1,B01,0.27699999999999997,1.6492570528888436e-5,2109.899224671696
SR1_results_DRUGPLATES_2019-07-02,S2L1,B02,0.024000000000000007,6.901641449810634e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,B03,0.059,2.4476825174095323e-6,27524.56669202272
SR1_results_DRUGPLATES_2019-07-02,S2L1,B04,0.097,9.346828564730972e-6,41251.1483759725
SR1_results_DRUGPLATES_2019-07-02,S2L1,B05,0.27499999999999997,1.631845429263931e-5,2605.469330349737
SR1_results_DRUGPLATES_2019-07-02,S2L1,B06,0.01899999999999999,1.4267292121017281e-6,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,B07,0.26599999999999996,1.4472228973337525e-5,2685.1621631728412
SR1_results_DRUGPLATES_2019-07-02,S2L1,B08,0.01200000000000001,1.1296077139496617e-6,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,B09,0.051000000000000004,4.752271365932271e-6,40897.28960871111
SR1_results_DRUGPLATES_2019-07-02,S2L1,B10,0.09199999999999998,9.89040433018816e-6,42254.02761655943
SR1_results_DRUGPLATES_2019-07-02,S2L1,B11,0.36,2.639072450262394e-5,10173.011382987348
SR1_results_DRUGPLATES_2019-07-02,S2L1,B12,0.012999999999999998,3.843312308980327e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,C01,0.03399999999999999,1.0558084844315766e-6,21251.755899516833
SR1_results_DRUGPLATES_2019-07-02,S2L1,C02,0.082,7.528128199663385e-6,40736.51812068416
SR1_results_DRUGPLATES_2019-07-02,S2L1,C03,0.07900000000000001,1.0354729589076446e-5,43999.6361117011
SR1_results_DRUGPLATES_2019-07-02,S2L1,C04,0.023999999999999994,1.5558926746390564e-6,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,C05,0.08100000000000002,8.70140293198786e-6,42320.15628443891
SR1_results_DRUGPLATES_2019-07-02,S2L1,C06,0.019000000000000003,1.4750981481515635e-6,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,C07,0.023999999999999994,1.6125545921331208e-6,36382.91699356664
SR1_results_DRUGPLATES_2019-07-02,S2L1,C08,0.059,7.73938117839893e-6,44005.65148672707
SR1_results_DRUGPLATES_2019-07-02,S2L1,C09,0.079,1.0278741876845228e-5,43943.23447085852
SR1_results_DRUGPLATES_2019-07-02,S2L1,C10,0.017999999999999988,1.0675035521337922e-6,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,C11,0.083,1.0185898057700807e-5,43480.47941498886
SR1_results_DRUGPLATES_2019-07-02,S2L1,C12,0.01899999999999999,1.0868335870828617e-6,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,D01,0.024000000000000007,1.9621557496811355e-6,347.0693835147773
SR1_results_DRUGPLATES_2019-07-02,S2L1,D02,0.044,3.344004239051905e-6,38086.20730909483
SR1_results_DRUGPLATES_2019-07-02,S2L1,D03,0.016,9.023686376948927e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,D04,0.06899999999999999,6.955408954637562e-6,41588.30110538729
SR1_results_DRUGPLATES_2019-07-02,S2L1,D05,0.08,1.3817496328095112e-5,45579.9592109991
SR1_results_DRUGPLATES_2019-07-02,S2L1,D06,0.08600000000000001,1.3194408467416721e-5,45111.08749089624
SR1_results_DRUGPLATES_2019-07-02,S2L1,D07,0.01100000000000001,7.904136892168198e-7,2128.1986276145512
SR1_results_DRUGPLATES_2019-07-02,S2L1,D08,0.32899999999999996,1.0794293854519803e-4,3262.3202924106345
SR1_results_DRUGPLATES_2019-07-02,S2L1,D09,0.009999999999999995,6.382222990218063e-7,935
SR1_results_DRUGPLATES_2019-07-02,S2L1,D10,0.066,7.901111951042482e-6,43275.745368379205
SR1_results_DRUGPLATES_2019-07-02,S2L1,D11,0.059999999999999984,8.14433562626554e-6,44261.91657498746
SR1_results_DRUGPLATES_2019-07-02,S2L1,D12,0.08600000000000001,1.06257752668402e-5,43535.47290759294
SR1_results_DRUGPLATES_2019-07-02,S2L1,E01,0.012999999999999998,1.106762277546816e-6,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,E02,0.016,9.097715944351578e-7,33178.3451954851
SR1_results_DRUGPLATES_2019-07-02,S2L1,E03,0.07500000000000001,7.903181452571319e-6,41915.338757551785
SR1_results_DRUGPLATES_2019-07-02,S2L1,E04,0.068,1.0922097703902646e-5,45403.089754232606
SR1_results_DRUGPLATES_2019-07-02,S2L1,E05,0.022999999999999993,1.136950629384876e-6,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,E06,0.088,2.0863988736670954e-5,47411.20631200162
SR1_results_DRUGPLATES_2019-07-02,S2L1,E07,0.015,7.043778276507134e-7,935
SR1_results_DRUGPLATES_2019-07-02,S2L1,E08,0.015,1.2079805134500801e-6,38751.06491877329
SR1_results_DRUGPLATES_2019-07-02,S2L1,E09,0.06699999999999999,9.64529257990765e-6,44682.60625974484
SR1_results_DRUGPLATES_2019-07-02,S2L1,E10,0.07200000000000001,1.0595975436683806e-5,44833.9672604249
SR1_results_DRUGPLATES_2019-07-02,S2L1,E11,0.016999999999999987,1.2722081595485992e-6,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,E12,0.076,9.179447116020631e-6,43349.63425613517
SR1_results_DRUGPLATES_2019-07-02,S2L1,F01,0.01200000000000001,7.47026712439872e-7,34582.317403153254
SR1_results_DRUGPLATES_2019-07-02,S2L1,F02,0.012999999999999998,1.1161499217598433e-6,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,F03,0.009999999999999995,9.80670939517553e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,F04,0.10099999999999999,1.9726017308251275e-5,46508.8584923804
SR1_results_DRUGPLATES_2019-07-02,S2L1,F05,0.06999999999999999,8.159960118009105e-6,43050.5267001723
SR1_results_DRUGPLATES_2019-07-02,S2L1,F06,0.088,9.957033236993456e-6,42791.026086941965
SR1_results_DRUGPLATES_2019-07-02,S2L1,F07,0.291,2.062800570739733e-5,1856.3664335174026
SR1_results_DRUGPLATES_2019-07-02,S2L1,F08,0.27299999999999996,1.8510566322484832e-5,1964.2344473375292
SR1_results_DRUGPLATES_2019-07-02,S2L1,F09,0.293,2.2465003487278303e-5,2144.5074822318006
SR1_results_DRUGPLATES_2019-07-02,S2L1,F10,0.08,1.0400197239154827e-5,43915.35841789011
SR1_results_DRUGPLATES_2019-07-02,S2L1,F11,0.06299999999999999,7.478652074410497e-6,43205.02207280569
SR1_results_DRUGPLATES_2019-07-02,S2L1,F12,0.084,1.2753956904207346e-5,45042.80870024035
SR1_results_DRUGPLATES_2019-07-02,S2L1,G01,0.016,4.4096479433176764e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,G02,0.103,1.1918749975518225e-5,2944.154687720627
SR1_results_DRUGPLATES_2019-07-02,S2L1,G03,0.03799999999999999,1.2665931973930562e-6,20644.259837323585
SR1_results_DRUGPLATES_2019-07-02,S2L1,G04,0.04500000000000001,2.145446344544191e-6,30137.44703064201
SR1_results_DRUGPLATES_2019-07-02,S2L1,G05,0.010999999999999996,4.492511799825153e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,G06,0.022999999999999993,6.673275884776981e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,G07,0.015,6.194910050319134e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,G08,0.092,4.434967274476245e-6,5110.864667289154
SR1_results_DRUGPLATES_2019-07-02,S2L1,G09,0.040999999999999995,4.419861094330069e-6,34882.473824213404
SR1_results_DRUGPLATES_2019-07-02,S2L1,G10,0.031000000000000014,1.8666713194295627e-6,35021.89853691366
SR1_results_DRUGPLATES_2019-07-02,S2L1,G11,0.252,1.85211579324297e-5,2181.223167590277
SR1_results_DRUGPLATES_2019-07-02,S2L1,G12,0.009999999999999995,1.2185612095366484e-6,114.36005826063867
SR1_results_DRUGPLATES_2019-07-02,S2L1,H01,0.03599999999999999,3.5036581005991416e-6,41354.02482652522
SR1_results_DRUGPLATES_2019-07-02,S2L1,H02,0.086,7.780268176813157e-6,40235.04781182259
SR1_results_DRUGPLATES_2019-07-02,S2L1,H03,0.046,4.341580038348391e-6,41033.77899896113
SR1_results_DRUGPLATES_2019-07-02,S2L1,H04,0.009000000000000008,5.629888594319251e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,H05,0.023000000000000007,7.755239926828434e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,H06,0.07400000000000001,8.669527426992734e-6,43093.35597289886
SR1_results_DRUGPLATES_2019-07-02,S2L1,H07,0.31200000000000006,1.9998899506844322e-5,2096.9092043186556
SR1_results_DRUGPLATES_2019-07-02,S2L1,H08,0.08100000000000002,8.97765794373944e-6,42224.51772684253
SR1_results_DRUGPLATES_2019-07-02,S2L1,H09,0.048,5.383560337153371e-6,41678.7207076615
SR1_results_DRUGPLATES_2019-07-02,S2L1,H10,0.316,2.634855526690995e-5,1554.5594139522584
SR1_results_DRUGPLATES_2019-07-02,S2L1,H11,0.0050000000000000044,7.186343425317132e-7,-0
SR1_results_DRUGPLATES_2019-07-02,S2L1,H12,0.077,1.01373444768137e-5,44033.32243610586
SR1_results_DRUGPLATES_2019-07-02,S2L2,A01,1.004,4.605952372407193e-5,15271.822164309966
SR1_results_DRUGPLATES_2019-07-02,S2L2,A02,0.9289999999999999,3.761839959288528e-5,18596.623921011447
SR1_results_DRUGPLATES_2019-07-02,S2L2,A03,0.9480000000000001,4.020784742796549e-5,24515.324995385137
SR1_results_DRUGPLATES_2019-07-02,S2L2,A04,0.27399999999999997,7.476737087835565e-6,12892.619924354423
SR1_results_DRUGPLATES_2019-07-02,S2L2,A05,1.032,8.062927402706003e-5,17602.388822097328
SR1_results_DRUGPLATES_2019-07-02,S2L2,A06,0.5780000000000001,1.730761115279357e-5,16541.11710589684
SR1_results_DRUGPLATES_2019-07-02,S2L2,A07,0.9740000000000001,8.4116567228531e-5,18343.732882151286
SR1_results_DRUGPLATES_2019-07-02,S2L2,A08,0.929,4.4572865797931076e-005,21510.722143333485
SR1_results_DRUGPLATES_2019-07-02,S2L2,A09,0.257,1.1498719530475712e-5,4786.79113465364
SR1_results_DRUGPLATES_2019-07-02,S2L2,A10,1.139,3.960909414090794e-5,10468.335244866887
SR1_results_DRUGPLATES_2019-07-02,S2L2,A11,1.012,3.7350280485870654e-5,12590.215817281536
SR1_results_DRUGPLATES_2019-07-02,S2L2,A12,0.89,2.9082712807317207e-5,19160.178853727743
SR1_results_DRUGPLATES_2019-07-02,S2L2,B01,0.9540000000000001,3.913549831210204e-5,905.0145356792584
SR1_results_DRUGPLATES_2019-07-02,S2L2,B02,0.24100000000000002,6.82970948515825e-6,7217.404802995286
SR1_results_DRUGPLATES_2019-07-02,S2L2,B03,0.9830000000000001,4.866869059993315e-5,15432.590245844414
SR1_results_DRUGPLATES_2019-07-02,S2L2,B04,1.032,1.0857111093680227e-4,18680.517423533704
SR1_results_DRUGPLATES_2019-07-02,S2L2,B05,0.858,4.1599849134878554e-5,27597.4376681808
SR1_results_DRUGPLATES_2019-07-02,S2L2,B06,0.087,3.8876641804405725e-6,8494.150011472007
SR1_results_DRUGPLATES_2019-07-02,S2L2,B07,0.9339999999999999,3.649533544427009e-5,15914.959172255247
SR1_results_DRUGPLATES_2019-07-02,S2L2,B08,0.068,3.983460779995826e-6,1425.5060890561515
SR1_results_DRUGPLATES_2019-07-02,S2L2,B09,0.9580000000000001,4.583527712120873e-5,15982.061527314174
SR1_results_DRUGPLATES_2019-07-02,S2L2,B10,1.012,4.135908052141527e-5,12677.245778074128
SR1_results_DRUGPLATES_2019-07-02,S2L2,B11,0.959,4.609730565935858e-5,24874.89016064422
SR1_results_DRUGPLATES_2019-07-02,S2L2,B12,0.314,1.2212068245511179e-5,5956.779128020511
SR1_results_DRUGPLATES_2019-07-02,S2L2,C01,0.9720000000000001,1.983713475816071e-5,16376.486368002663
SR1_results_DRUGPLATES_2019-07-02,S2L2,C02,0.9980000000000001,3.390988265831293e-5,16323.343165649738
SR1_results_DRUGPLATES_2019-07-02,S2L2,C03,1.0519999999999998,7.758676231415001e-5,18227.13611553068
SR1_results_DRUGPLATES_2019-07-02,S2L2,C04,0.364,9.60293021229309e-6,8239.20994858852
SR1_results_DRUGPLATES_2019-07-02,S2L2,C05,1.013,8.113100142464948e-5,18687.866836594236
SR1_results_DRUGPLATES_2019-07-02,S2L2,C06,0.167,6.997626753895764e-6,27769.76598947969
SR1_results_DRUGPLATES_2019-07-02,S2L2,C07,1.016,4.632933561918559e-5,18194.618487876112
SR1_results_DRUGPLATES_2019-07-02,S2L2,C08,0.906,4.045175645535384e-5,17121.9301929377
SR1_results_DRUGPLATES_2019-07-02,S2L2,C09,0.9890000000000001,3.9411139271941127e-5,15630.351123219909
SR1_results_DRUGPLATES_2019-07-02,S2L2,C10,0.5670000000000001,1.6242302567213093e-5,9899.015924283201
SR1_results_DRUGPLATES_2019-07-02,S2L2,C11,1.059,3.702508080106229e-5,13320.28841878781
SR1_results_DRUGPLATES_2019-07-02,S2L2,C12,0.7070000000000001,3.4166026446099316e-5,30880.40399631119
SR1_results_DRUGPLATES_2019-07-02,S2L2,D01,0.158,2.3955220908237842e-5,1096.4733078833467
SR1_results_DRUGPLATES_2019-07-02,S2L2,D02,0.971,3.8365510504007356e-5,18556.636548617033
SR1_results_DRUGPLATES_2019-07-02,S2L2,D03,0.19999999999999996,5.523822361768152e-6,7599.343162832532
SR1_results_DRUGPLATES_2019-07-02,S2L2,D04,1.047,3.705877258766614e-5,14515.228191425245
SR1_results_DRUGPLATES_2019-07-02,S2L2,D05,1.067,5.8253039396559467e-5,24830.98181373163
SR1_results_DRUGPLATES_2019-07-02,S2L2,D06,0.863,3.750897882418322e-5,16627.885898592995
SR1_results_DRUGPLATES_2019-07-02,S2L2,D07,0.022000000000000006,6.818577602922075e-7,6103.18466086749
SR1_results_DRUGPLATES_2019-07-02,S2L2,D08,0.9359999999999999,3.745771836677932e-5,19657.237065041907
SR1_results_DRUGPLATES_2019-07-02,S2L2,D09,0.106,4.157712652538596e-6,9694.156903442752
SR1_results_DRUGPLATES_2019-07-02,S2L2,D10,1.0150000000000001,3.719283535979354e-5,14917.614606347011
SR1_results_DRUGPLATES_2019-07-02,S2L2,D11,1.113,4.868705537823064e-5,16051.142069368043
SR1_results_DRUGPLATES_2019-07-02,S2L2,D12,0.933,5.953497437067127e-5,17050.475859968603
SR1_results_DRUGPLATES_2019-07-02,S2L2,E01,0.381,1.0322375037969923e-5,13097.95326437748
