"","sample","well","solvent","control","control2","plate","auc","rel_fit_off_plate","rel_fit_on_plate","rel_fit_to_by","run","A","mu","lambda","percent_inhib_off_plate","percent_inhib_onplate","DT"
"226","Diamide","C12","H2O-2",2,"case","S2L2",56809.603,1.16271699490592,0.491294513444665,0.985135739422371,"SAM-MIATCS3ISH",0.461,1.36036819495889e-05,11632.6155311018,48.9820737399827,32.1050799072262,14.1535860807663
"227","Diamide","C12","H2O-2",2,"case","S3L1",3378.9645,0.0579914542756145,0.022870573893367,0.0585946480067717,"SAM-MIATCS3ISH",0.053,2.09668346524417e-06,0,94.7729343022538,95.6727687217466,91.8311641602281
"228","Diamide","C12","H2O-2",2,"case","S3L2",80739.153,0.850201247952994,1.21521529934484,1.40009824027447,"SAM-MIATCS3ISH",0.762,1.92830655350854e-05,44238.9872077268,72.3215705619275,8.41131037262755,9.98497272845686
"229","DMSO control","B01","DMSO",1,"DMSO","S1L1",83478.579,1.19740694086532,1,1.01002952311621,"SAM-MIATCS3ISH",0.645,5.3978095171391e-05,30444.0391089559,-106.871840392391,0,3.5670188597341
"230","DMSO control","B01","DMSO",1,"DMSO","S1L2",82269.224,1.09735547091809,1,0.995397215420502,"SAM-MIATCS3ISH",0.626,3.52299698223331e-05,26226.3601527572,-6.0193320054363,0,5.46525825766724
"231","DMSO control","B01","DMSO",1,"DMSO","S2L1",94781.726,1.29471297710638,1,1.14678930401907,"SAM-MIATCS3ISH",0.781,3.50227338190389e-05,21065.4725595137,30.6600185031255,0,5.49759720311169
"232","DMSO control","B01","DMSO",1,"DMSO","S2L2",68754.738,1.74768567869584,1,0.831881855992299,"SAM-MIATCS3ISH",0.6,1.29694648894059e-05,39395.5981436946,45.0297540731926,0,14.8457076009474
"233","DMSO control","B01","DMSO",1,"DMSO","S3L1",94260.5545,1.82748429230776,1,1.1404835114683,"SAM-MIATCS3ISH",0.747,4.54463924714353e-05,21615.6265303956,-186.984087459671,0,4.23665934782156
"234","DMSO control","B01","DMSO",1,"DMSO","S3L2",61304.7365,0.772970232541586,1,0.74174230699183,"SAM-MIATCS3ISH",0.562,1.86116290556352e-05,48777.0368518514,59.8906501497853,0,10.3451924016601
"235","DMSO control","B07","DMSO-2",2,"DMSO","S1L1",72252.888,1.03638694650953,1,0.517508311048239,"SAM-MIATCS3ISH",0.55,2.51291797376766e-05,27331.0356581439,3.69205057388474,0,7.66204410564956
"236","DMSO control","B07","DMSO-2",2,"DMSO","S1L2",136000.1225,1.81404991094732,1,0.974095231976452,"SAM-MIATCS3ISH",1.027,4.00144064811635e-05,14515.7182443112,-20.4173794959558,0,4.81178906350919
"237","DMSO control","B07","DMSO-2",2,"DMSO","S2L1",114583.6915,1.56520669764765,1,0.820700933945194,"SAM-MIATCS3ISH",0.808,9.43187543912425e-05,3071.379544114,-86.7375835961076,0,2.04138492637633
"238","DMSO control","B07","DMSO-2",2,"DMSO","S2L2",78320.7715,1.9908459355188,1,0.560969274736258,"SAM-MIATCS3ISH",0.755,1.80602569175597e-05,46337.2665820561,23.452758249839,0,10.6610268263498
"239","DMSO control","B07","DMSO-2",2,"DMSO","S3L1",138486.671,2.68492178185194,1,0.991905032389891,"SAM-MIATCS3ISH",1.019,0.00010054056579764,3133.05399831153,-534.891813387615,0,1.9150566933988
"240","DMSO control","B07","DMSO",2,"DMSO","S3L2",2744.884,0.034609293586633,0.0447744196731031,0.0196601177085591,"SAM-MIATCS3ISH",0.029,1.03360925382654e-06,0,97.7725004594589,94.4464331911151,186.280146753782
"241","DTT","B06","H2O",1,"case","S1L1",3235.665,0.0439818002519048,0.0417209784837685,0.737632883412758,"SAM-MIATCS3ISH",0.045,6.42347612334611e-06,137026.484219214,88.153769608817,87.1540225608872,29.9745620271062
"242","DTT","B06","H2O",1,"case","S1L2",43935.253,0.562465754245398,0.340986491172469,10.0158969960917,"SAM-MIATCS3ISH",0.306,2.1204550332456e-05,5464.35824756754,52.4391229046841,53.5576091549339,9.08016819362435
"243","DTT","B06","H2O",1,"case","S2L1",3229.72,0.040046981165329,0.0314356834056467,0.736277604824929,"SAM-MIATCS3ISH",0.024,1.26032843227758e-06,91.5560258821852,98.2260455687928,96.5978509146827,152.770403775567
"244","DTT","B06","H2O",1,"case","S2L2",33026.4445,0.675949245789785,0.304479791555199,7.52902154129257,"SAM-MIATCS3ISH",0.259,7.57006342974045e-06,9694.43268627312,71.6099700600673,65.2837773295757,25.4345138948823
"245","DTT","B06","H2O",1,"case","S3L1",3406.595,0.0584656625359743,0.0310281988822299,0.776599707469557,"SAM-MIATCS3ISH",0.038,8.69083840105936e-07,885,97.8333599685472,99.038286203386,221.544659564035
"246","DTT","B06","H2O",1,"case","S3L2",13140.043,0.138367576840396,0.201251777364035,2.99552883449233,"SAM-MIATCS3ISH",0.103,3.55423019972716e-06,23530.6756667221,94.8983469661076,82.0967722618632,54.1723165549755
"247","DTT","B12","H2O-2",2,"case","S1L1",2028.476,0.0275727018241328,0.0289288468232666,0.31433085166306,"SAM-MIATCS3ISH",0.018,1.24992195421826e-06,56468.4505233891,97.6948830887918,94.9827256767546,154.042324674019
"248","DTT","B12","H2O-2",2,"case","S1L2",58639.163,0.75070743407609,0.457229135979609,9.08667297350276,"SAM-MIATCS3ISH",0.519,2.80204098265201e-05,14338.95368544,37.1514487680651,22.3354161880334,6.87145136994542
"249","DTT","B12","H2O-2",2,"case","S2L1",3113.8645,0.0386104284528958,0.0366098374925703,0.482521696213496,"SAM-MIATCS3ISH",0.023,1.8771316861703e-06,0,97.3578743545256,95.8675599023429,102.571857322217
"250","DTT","B12","H2O-2",2,"case","S2L2",58060.8275,1.18832569332602,0.502115214514123,8.99705461456631,"SAM-MIATCS3ISH",0.488,1.40846275937705e-05,7202.06563105951,47.1783819526522,29.7047175493235,13.6702857215787
"251","DTT","B12","H2O-2",2,"case","S3L1",1547.461,0.0265582884415615,0.0104740139020708,0.239793191561236,"SAM-MIATCS3ISH",0.017,1.816525202506e-06,0,95.4713733701311,96.2509721642202,105.994061201712
"252","DTT","B12","H2O-2",2,"case","S3L2",14660.1655,0.154374805037866,0.220652022526511,2.27172631430513,"SAM-MIATCS3ISH",0.145,5.8067204315602e-06,11862.4305379498,91.6651788877073,72.4198460876757,33.1582837090609
"253","EDTA","B03","DMSO",1,"case","S1L1",77209.363,1.10748204226128,0.924900302866919,0.621563462203383,"SAM-MIATCS3ISH",0.598,2.63547097760921e-05,24049.3661874876,-1.00481124938195,51.1751763517947,7.30574857870523
"254","EDTA","B03","DMSO",1,"case","S1L2",130364.6655,1.73888085902976,1.58461037021572,1.04948298611356,"SAM-MIATCS3ISH",0.963,2.97545233514846e-05,20989.7067847693,10.4582063006818,15.5420129465381,6.47097858750497
"255","EDTA","B03","DMSO",1,"case","S2L1",77933.422,1.06456610437446,0.822241008778422,0.627392400578118,"SAM-MIATCS3ISH",0.598,2.6681595287434e-05,28339.0672492356,47.1742744841917,23.8163547560372,7.21624330984261
"256","EDTA","B03","DMSO",1,"case","S2L2",122639.1155,3.11737971872245,1.78371875258982,0.987289497929682,"SAM-MIATCS3ISH",1.111,1.83153077685573e-05,29102.1859048053,22.3717415600423,-41.218685001554,10.512566096182
"257","EDTA","B03","DMSO",1,"case","S3L1",107112.606,2.07665450316388,1.13634602054033,0.86229544765169,"SAM-MIATCS3ISH",0.915,3.80402709766619e-05,25264.1312402455,-140.216040466086,16.2963903007888,5.06150136540824
"258","EDTA","B03","DMSO",1,"case","S3L2",36328.4615,0.458053014117972,0.592588168126291,0.29245733197491,"SAM-MIATCS3ISH",0.379,1.94315528923149e-05,50816.9547657139,58.1236574852737,-4.40543831079366,9.90867197057743
"259","EDTA","B09","DMSO-2",2,"case","S1L1",76560.03,1.09816808590929,1.05961203931392,0.591605915134188,"SAM-MIATCS3ISH",0.597,2.48393504050672e-05,24045.0366974328,4.80282573640644,1.15335771256749,7.75144600599521
"260","EDTA","B09","DMSO-2",2,"case","S1L2",136752.3275,1.82408326524275,1.00553091413576,1.0567326822804,"SAM-MIATCS3ISH",0.992,2.99320234834285e-05,17648.4061869611,9.92404616615791,25.1968825339973,6.43260498560919
"261","EDTA","B09","DMSO-2",2,"case","S2L1",81177.615,1.1088815959212,0.708456970946865,0.627287596549868,"SAM-MIATCS3ISH",0.617,2.52797690391973e-05,25252.6405930817,49.9496890653837,73.1975160164493,7.61640200075925
"262","EDTA","B09","DMSO-2",2,"case","S2L2",120188.2565,3.05508101321647,1.53456425668636,0.928736358581168,"SAM-MIATCS3ISH",1.109,2.65845669178705e-05,28138.670751421,-12.6769834988888,-47.1992731843298,7.24258115935096
"263","EDTA","B09","DMSO-2",2,"case","S3L1",125644.713,2.43594725956143,0.907269357352088,0.97090029113282,"SAM-MIATCS3ISH",1.038,4.01321802776447e-05,24303.2536806621,-153.425992876903,60.0835941599737,4.79766815948763
"264","EDTA","B09","DMSO",2,"case","S3L2",7998.616,0.100851784421761,0.130473050805789,0.0618080810376767,"SAM-MIATCS3ISH",0.117,2.35843806681429e-06,122785.895717673,94.9174025960249,87.3281481176941,81.6391518599223
"265","ETOH control ","C01","ETOH",1,"ETOH","S1L1",74829.6735,1.077243853457,1,0.779854348355454,"SAM-MIATCS3ISH",0.567,3.51486941388768e-05,29721.4143777226,39.6293420171499,0,5.47789578549124
"266","ETOH control ","C01","ETOH",1,"ETOH","S1L2",138036.6605,2.13274661451261,1,1.4385802434831,"SAM-MIATCS3ISH",1.201,5.38034606032951e-05,31758.2681914415,6.42807110734311,0,3.5785966428539
"267","ETOH control ","C01","ETOH",1,"ETOH","S2L1",89005.9145,1.14735466856983,1,0.927595246719588,"SAM-MIATCS3ISH",0.737,5.98857156103452e-05,32489.3283720729,-25.7129481504984,0,3.21513872760022
"268","ETOH control ","C01","ETOH",1,"ETOH","S2L2",74938.623,1.75802221681579,1,0.780989790184238,"SAM-MIATCS3ISH",1.036,3.6187676126145e-05,38777.0236989636,-64.0315911835608,0,5.32062028016676
"269","ETOH control ","C01","ETOH",1,"ETOH","S3L1",100945.8645,1.96146364642519,1,1.05203013319075,"SAM-MIATCS3ISH",0.886,3.99204521058333e-05,29323.0419315945,-105.244898935255,0,4.82311380087649
"270","ETOH control ","C01","ETOH",1,"ETOH","S3L2",67400.6315,0.750245356247727,1,0.702430908738077,"SAM-MIATCS3ISH",0.549,2.05677766455394e-05,35762.3992180581,48.2944466887977,0,9.36128813566394
"271","ETOH control ","C07","ETOH-2",2,"ETOH","S1L1",69587.033,1.00177108990806,1,0.59016111640176,"SAM-MIATCS3ISH",0.537,3.84587808033277e-05,34161.254275752,33.9440067633393,0,5.00642192672457
"272","ETOH control ","C07","ETOH-2",2,"ETOH","S1L2",151374.1455,2.33881850785476,1,1.28378996561963,"SAM-MIATCS3ISH",1.211,7.47295088641607e-05,29965.8959989768,-29.9653258584667,0,2.5765040666715
"273","ETOH control ","C07","ETOH-2",2,"ETOH","S2L1",90090.0265,1.16132970575067,1,0.764045086042167,"SAM-MIATCS3ISH",0.837,7.26686977398621e-05,36407.8499457473,-52.5471665159061,0,2.64957112866021
"274","ETOH control ","C07","ETOH-2",2,"ETOH","S2L2",90984.1225,2.13444152466598,1,0.771627830567722,"SAM-MIATCS3ISH",0.966,3.90271161865091e-05,39933.0113165864,-76.9022123737223,0,4.93351552209823
"275","ETOH control ","C07","ETOH-2",2,"ETOH","S3L1",98492.35,1.91378978161098,1,0.835304405535337,"SAM-MIATCS3ISH",0.774,4.12236844528222e-05,31616.3661683628,-111.945268726603,0,4.67063742711363
"276","ETOH control ","C07","ETOH-2",2,"ETOH","S3L2",63987.601,0.712254461706081,1,0.542672857485249,"SAM-MIATCS3ISH",0.557,1.94395755508153e-05,34674.4916667241,51.1306434666184,0,9.90458268934781
"277","Fluconazole","F01","DMSO",1,"case","S1L1",76189.3215,1.09285068668837,0.912681102298112,0.696610749601443,"SAM-MIATCS3ISH",0.603,2.44058202533783e-05,26503.8126755505,6.46433639291825,54.7856956124794,7.88913797979078
"278","Fluconazole","F01","DMSO",1,"case","S1L2",112367.3235,1.49882168810961,1.3658488318791,1.02739181702836,"SAM-MIATCS3ISH",0.992,1.94584561756163e-05,10793.0938277228,41.4426825796447,44.7673209095935,9.89497222961345
"279","Fluconazole","F01","DMSO",1,"case","S2L1",58965.3785,0.805463710841682,0.622117585197805,0.539129574968295,"SAM-MIATCS3ISH",0.465,2.12374334729845e-05,26222.0730947069,57.9529327531446,39.3610059605356,9.06610884661742
"280","Fluconazole","F01","DMSO",1,"case","S2L2",76489.7425,1.94430276985977,1.11250140317603,0.699357545266319,"SAM-MIATCS3ISH",0.715,1.26277595559566e-05,3889.75392669166,46.4780502345521,2.6346910713986,15.2474302852917
"281","Fluconazole","F01","DMSO",1,"case","S3L1",139809.992,2.71057777713023,1.48322904253656,1.27830437929404,"SAM-MIATCS3ISH",1.186,4.57866705031251e-05,23945.3550045316,-189.132869246222,-0.748745969008911,4.2051732823799
"282","Fluconazole","F01","DMSO",1,"case","S3L2",4925.3095,0.0621015250518902,0.0803414186438922,0.0450328664865996,"SAM-MIATCS3ISH",0.044,2.10614951250074e-06,0,95.4611019067042,88.683690684975,91.4184308122836
"283","Fluconazole","F07","DMSO-2",2,"case","S1L1",38245.1105,0.548583376902727,0.529322931700668,0.299527189728232,"SAM-MIATCS3ISH",0.31,1.89855492383333e-05,24159.8509950215,27.2376044518883,24.4481935482045,10.1414439514933
"284","Fluconazole","F07","DMSO-2",2,"case","S1L2",89574.6295,1.19479928165222,0.658636388360606,0.701528553436462,"SAM-MIATCS3ISH",0.621,3.5805742769871e-05,20714.1108456593,-7.7520346899012,10.5178711404196,5.37737437054059
"285","Fluconazole","F07","DMSO-2",2,"case","S2L1",91029.3155,1.24345526346461,0.794435179285527,0.712921330286119,"SAM-MIATCS3ISH",0.621,5.19670434411032e-05,17476.3356078017,-2.88728028120133,44.9027462496596,3.70505748911981
"286","Fluconazole","F07","DMSO-2",2,"case","S2L2",77669.896,1.97430124604643,0.991689618379206,0.608293331388442,"SAM-MIATCS3ISH",0.669,6.11385914322233e-05,4955.85730352451,-159.132002384553,-238.525590811387,3.14925285287803
"287","Fluconazole","F07","DMSO-2",2,"case","S3L1",137429.153,2.66441906420845,0.992363756075846,1.07631452613586,"SAM-MIATCS3ISH",1.156,4.2035956009051e-05,23388.9510940168,-165.447922700021,58.1900542576441,4.58038550253065
"288","Fluconazole","F07","DMSO",2,"case","S3L2",2387.9525,0.0301088676765336,0.0389521697071482,0.0187019122752831,"SAM-MIATCS3ISH",0.021,1.28304873020731e-06,0,97.2349411090816,93.1061986762581,150.065137009849
"289","Guanidine hydrochloride","H02","DMSO",1,"case","S1L1",69842.495,1.00181255218002,0.836651699593497,0.660233963943429,"SAM-MIATCS3ISH",0.514,2.5636362600969e-05,24872.2194627286,1.74826482131922,52.5059887356741,7.51046029757732
"290","Guanidine hydrochloride","H02","DMSO",1,"case","S1L2",127845.61,1.70528020984324,1.55399071224982,1.20854808899747,"SAM-MIATCS3ISH",0.955,4.30511721920758e-05,23572.0997370691,-29.5560723120888,-22.2004231317413,4.47237261345264
"291","Guanidine hydrochloride","H02","DMSO",1,"case","S2L1",75408.8185,1.03008016440015,0.795605035721759,0.71285344480528,"SAM-MIATCS3ISH",0.573,3.15427710051221e-05,23449.3895298003,37.5498449333978,9.93629689760274,6.10412076534455
"292","Guanidine hydrochloride","H02","DMSO",1,"case","S2L2",62619.5125,1.59173357919225,0.910766506011557,0.59195378054693,"SAM-MIATCS3ISH",0.586,1.68403875095661e-05,34083.7974610675,28.6230965735714,-29.8464327801382,11.4332810560031
"293","Guanidine hydrochloride","H02","DMSO",1,"case","S3L1",81829.777,1.58648156595076,0.868123229637908,0.773551947669063,"SAM-MIATCS3ISH",0.611,3.9358616492276e-05,24124.9301879566,-148.541105761266,13.3955098481924,4.89196269199806
"294","Guanidine hydrochloride","H02","DMSO",1,"case","S3L2",103850.307,1.30941262509635,1.69400135991124,0.981716071960946,"SAM-MIATCS3ISH",0.965,2.78036272647283e-05,37396.8981496423,40.0812572756331,-49.3884666496187,6.92502750290899
"295","Guanidine hydrochloride","H08","DMSO-2",2,"case","S1L1",67333.002,0.965816679080012,0.931907413860052,0.692445037980172,"SAM-MIATCS3ISH",0.571,2.41111530230534e-05,26978.7614673558,7.59365286929773,4.05117367638087,7.98555271515963
"296","Guanidine hydrochloride","H08","DMSO-2",2,"case","S1L2",137485.405,1.83386148565275,1.01092118501584,1.41388447951488,"SAM-MIATCS3ISH",1.015,4.92908941506665e-05,19840.8162050238,-48.3335835414647,-23.1828695844078,3.90621608324527
"297","Guanidine hydrochloride","H08","DMSO-2",2,"case","S2L1",81449.5465,1.11259616471829,0.710830183892269,0.837617997778567,"SAM-MIATCS3ISH",0.647,4.19410191529968e-05,25468.8934292526,16.9628074422928,55.5326833738476,4.59075357197456
"298","Guanidine hydrochloride","H08","DMSO-2",2,"case","S2L2",104325.483,2.65186309868749,1.33202828575303,1.07287156212395,"SAM-MIATCS3ISH",1.036,2.44695852888014e-05,37424.7373967728,-3.71276937964804,-35.4885780445903,7.86857975794919
"299","Guanidine hydrochloride","H08","DMSO-2",2,"case","S3L1",86654.517,1.68002161153227,0.625724601322823,0.891145330416405,"SAM-MIATCS3ISH",0.68,3.78216349557158e-05,23564.2447324986,-138.835401529861,62.3817166179072,5.09076045269629
"300","Guanidine hydrochloride","H08","DMSO",2,"case","S3L2",112052.657,1.41283322110344,1.82779771021445,1.15233695257111,"SAM-MIATCS3ISH",1.002,2.18450163853733e-05,29698.9302603351,52.9224764761084,-17.3729409718657,8.8139500603805
"301","H2O control ","A01","H2O",1,"H2O","S1L1",77554.8685,1.0541890878474,1,0.905501502182895,"SAM-MIATCS3ISH",0.587,5.00037942133404e-05,27744.593369939,7.78256892220456,0,3.85052547547494
"302","H2O control ","A01","H2O",1,"H2O","S1L2",128847.4885,1.64952503634787,1,1.50437485931967,"SAM-MIATCS3ISH",1.323,4.56577491955471e-05,88810.9834921434,-2.40833047114452,0,4.2170472018724
"303","H2O control ","A01","H2O",1,"H2O","S2L1",102740.569,1.27393384926811,1,1.19956027731032,"SAM-MIATCS3ISH",0.763,3.7045067710783e-05,21769.4056208307,47.8578278987532,0,5.19747689468602
"304","H2O control ","A01","H2O",1,"H2O","S2L2",108468.4285,2.22001349362867,1,1.26643661250187,"SAM-MIATCS3ISH",1.041,2.18055503952899e-05,30911.4878520643,18.2225836910565,0,8.82990247888735
"305","H2O control ","A01","H2O",1,"H2O","S3L1",109790.2915,1.88427509949532,1,1.28187018817971,"SAM-MIATCS3ISH",0.779,9.03682408597882e-05,24853.0646198879,-125.289482076809,0,2.1306255566888
"306","H2O control ","A01","H2O",1,"H2O","S3L2",65291.5625,0.687534682439645,1,0.762319749450911,"SAM-MIATCS3ISH",0.545,1.98524548294499e-05,35793.1347869965,71.5042834258034,0,9.69859320386165
"307","H2O control ","A07","H2O-2",2,"H2O","S1L1",70119.4905,0.953121359886248,1,0.579035489563509,"SAM-MIATCS3ISH",0.537,2.4912370217177e-05,23928.5282952132,54.0563907273634,0,7.72872600279991
"308","H2O control ","A07","H2O-2",2,"H2O","S1L2",128248.964,1.64186263517023,1,1.05905934464474,"SAM-MIATCS3ISH",0.9,3.60787484477612e-05,19281.1392158064,19.0769484014782,0,5.33668410830979
"309","H2O control ","A07","H2O-2",2,"H2O","S2L1",85055.4035,1.05464626716061,1,0.702373860027467,"SAM-MIATCS3ISH",0.628,4.54242927135118e-05,25522.7069409989,36.0637883904873,0,4.23872056089496
"310","H2O control ","A07","H2O-2",2,"H2O","S2L2",115632.48,2.36663948626993,1,0.954874446303096,"SAM-MIATCS3ISH",1.064,2.0036376699465e-05,22906.4951235546,24.857520724224,0,9.60956595979825
"311","H2O control ","A07","H2O-2",2,"H2O","S3L1",147742.882,2.53563616488143,1,1.22003698826639,"SAM-MIATCS3ISH",1.178,4.8453233266756e-05,24287.8558309253,-20.7946920705371,0,3.97374685872567
"312","H2O control ","A07","H2O-2",2,"H2O","S3L2",66440.2045,0.699630138306654,1,0.548652536763044,"SAM-MIATCS3ISH",0.562,2.10539812432499e-05,37237.1631842209,69.7796424965988,0,9.14510568164414
"313","Hydroxyurea","G04","H2O",1,"case","S1L1",3335.091,0.045333279614523,0.0430029869756017,0.0913131377182759,"SAM-MIATCS3ISH",0.026,1.43326830334941e-06,187.293926640883,97.3567541611702,97.1336809018244,134.336943780117
"314","Hydroxyurea","G04","H2O",1,"case","S1L2",55874.433,0.715312942442347,0.433647823876676,1.52981426757458,"SAM-MIATCS3ISH",0.49,1.98718679590104e-05,7682.50367480761,55.4282710628284,56.4764616978787,9.68911850088912
"315","Hydroxyurea","G04","H2O",1,"case","S2L1",2640.211,0.032737351903414,0.0256978428842457,0.0722876679072046,"SAM-MIATCS3ISH",0.021,8.90781697694258e-07,0,98.7461949604618,97.5954107989524,216.148225751894
"316","Hydroxyurea","G04","H2O",1,"case","S2L2",17665.3665,0.361555454819702,0.162861827577782,0.483668974567206,"SAM-MIATCS3ISH",0.17,5.87665990012937e-06,22245.0712221227,77.9607460280957,73.0497061821528,32.7636594189558
"317","Hydroxyurea","G04","H2O",1,"case","S3L1",22527.446,0.38662713226356,0.205186138885513,0.616790300186419,"SAM-MIATCS3ISH",0.377,2.31066541666894e-05,95993.3065193944,42.3947384588538,74.4305588480573,8.33270286991358
"318","Hydroxyurea","G04","H2O",1,"case","S3L2",95686.9535,1.0076049135482,1.46553321495408,2.61986133595388,"SAM-MIATCS3ISH",0.869,2.11994740651033e-05,34648.1823467139,69.5708057431225,-6.78515199870985,9.08234246272256
"319","Hydroxyurea","G10","H2O-2",2,"case","S1L1",57524.7245,0.781923018144602,0.820381381693012,0.673950709662659,"SAM-MIATCS3ISH",0.437,1.96629329996722e-05,25022.1496376583,63.7374483834504,21.0716088904511,9.79207341509445
"320","Hydroxyurea","G10","H2O-2",2,"case","S1L2",140215.279,1.79505720974143,1.09330535410797,1.64274036266958,"SAM-MIATCS3ISH",1.108,5.71334628036833e-05,26112.649774294,-28.1478531651112,-58.3576627842493,3.37001949541313
"321","Hydroxyurea","G10","H2O-2",2,"case","S2L1",64196.9965,0.796012010238099,0.754766820899274,0.752122008848321,"SAM-MIATCS3ISH",0.497,2.88810065636744e-05,27882.0416662165,59.3490170821847,36.4194688823773,6.66669574221299
"322","Hydroxyurea","G10","H2O-2",2,"case","S2L2",12301.6665,0.251777093130097,0.106385909045625,0.144124408065759,"SAM-MIATCS3ISH",0.145,3.39762480548564e-06,57904.1091841337,87.2578782400371,83.0427184692712,56.6692600012828
"323","Hydroxyurea","G10","H2O-2",2,"case","S3L1",120957.5305,2.07593275966113,0.818702930811922,1.41711958167688,"SAM-MIATCS3ISH",1.033,3.14136017486557e-05,26342.1622492558,21.6853841483712,35.1671712479737,6.12922023489755
"324","Hydroxyurea","G10","H2O-2",2,"case","S3L2",120713.755,1.27114270255092,1.81687813739345,1.41426354590007,"SAM-MIATCS3ISH",1.093,2.46858316255698e-05,29638.1415770722,64.5665753961539,-17.2501834230724,7.7996514927793
"325","Hygromycin B","F05","H2O",1,"case","S1L1",63448.6005,0.862445176943196,0.818112411601858,0.591378592064564,"SAM-MIATCS3ISH",0.56,1.4859259837148e-05,31665.888871537,72.59642410228,70.2837353226614,12.95763622139
"326","Hygromycin B","F05","H2O",1,"case","S1L2",127237.0715,1.62890823433344,0.987501370661175,1.18592497878796,"SAM-MIATCS3ISH",1.006,2.67861449653855e-05,28235.3349462538,39.9198507592943,41.3327519701784,7.18807740858887
"327","Hygromycin B","F05","H2O",1,"case","S2L1",61744.9695,0.765608049806272,0.60097943880377,0.575499740612552,"SAM-MIATCS3ISH",0.509,3.00521930236976e-05,40348.8342477236,57.7005329590634,18.8766686612099,6.40688296315167
"328","Hygromycin B","F05","H2O",1,"case","S2L2",36987.808,0.757026113453338,0.341000681133681,0.344748310383843,"SAM-MIATCS3ISH",0.315,8.5840776194238e-06,8702.11543914526,67.8071098235826,60.6335200725867,22.4300026194076
"329","Hygromycin B","F05","H2O",1,"case","S3L1",140395.2405,2.4095323197298,1.27875824521333,1.30856691881574,"SAM-MIATCS3ISH",1.219,4.38018432529243e-05,23893.1977746339,-9.19870174049098,51.5296050513084,4.39572559485883
"330","Hygromycin B","F05","H2O",1,"case","S3L2",93506.901,0.984648475596679,1.43214371688532,0.871539782216325,"SAM-MIATCS3ISH",0.932,2.31139910008834e-05,40157.7703908781,66.8227560713228,-16.428880959322,8.33005790655169
"331","Hygromycin B","F11","H2O-2",2,"case","S1L1",67765.0955,0.921118500936362,0.966423101719486,0.909391823586636,"SAM-MIATCS3ISH",0.532,2.21566436062422e-05,26447.095671445,59.1385256495435,11.0616797474964,8.68998422823524
"332","Hygromycin B","F11","H2O-2",2,"case","S1L2",141175.379,1.80734855515945,1.10079157442551,1.89454075740725,"SAM-MIATCS3ISH",1.065,3.55305084750383e-05,21410.0766114499,20.3066266333954,1.51956483057254,5.41902977898956
"333","Hygromycin B","F11","H2O-2",2,"case","S2L1",80493.5225,0.998081127617405,0.946365770870748,1.08020435407173,"SAM-MIATCS3ISH",0.664,3.3550938079908e-05,26021.4264787676,52.7759322461268,26.138777126346,5.73876304234179
"334","Hygromycin B","F11","H2O-2",2,"case","S2L2",81110.5465,1.66008220268071,0.701451240170582,1.08848467266963,"SAM-MIATCS3ISH",0.97,1.18200124364226e-05,7059.23813051008,55.6713744772518,41.0072359203637,16.2893977078714
"335","Hygromycin B","F11","H2O-2",2,"case","S3L1",135447.7585,2.32462119498066,0.916780264919971,1.81767742219204,"SAM-MIATCS3ISH",1.123,4.42548932096008e-05,23958.3199910113,-10.3281625900491,8.66472632288855,4.35072529893945
"336","Hygromycin B","F11","H2O-2",2,"case","S3L2",112335.269,1.18291538050858,1.69077247497033,1.50751318765581,"SAM-MIATCS3ISH",0.99,2.30039704055093e-05,32961.6016197033,66.9806768791039,-9.26185475198248,8.36989789565897
"337","Menadione ","D03","ETOH",1,"case","S1L1",4248.641,0.0611632015579407,0.0567774894808274,0.568029978045638,"SAM-MIATCS3ISH",0.032,2.43797440045547e-06,0,95.8125864329609,93.0638265227643,78.9757609648825
"338","Menadione ","D03","ETOH",1,"case","S1L2",38464.343,0.594296450055758,0.278653097377707,5.14256203567915,"SAM-MIATCS3ISH",0.366,6.83874107804293e-06,18425.6494294795,88.1064491634069,87.2894029466497,28.154433877759
"339","Menadione ","D03","ETOH",1,"case","S2L1",5028.7845,0.0648248984993753,0.0564994419556242,0.672332717481012,"SAM-MIATCS3ISH",0.039,2.38851550393315e-06,0,94.9859941950708,96.0115438555091,80.6111089385092
"340","Menadione ","D03","ETOH",1,"case","S2L2",119304.5495,2.79882442713417,1.59203018048517,15.9506441314363,"SAM-MIATCS3ISH",1.107,1.81619436206574e-05,27393.591799973,17.6754953620748,49.8117990297373,10.6013369224358
"341","Menadione ","D03","ETOH",1,"case","S3L1",5698.3555,0.110723873761634,0.0564496181019877,0.761852260419565,"SAM-MIATCS3ISH",0.046,2.57511636179833e-06,108.336067577427,86.7604330726858,93.549380766101,74.7697798612925
"342","Menadione ","D03","ETOH",1,"case","S3L2",99762.6765,1.1104715654032,1.4801445369247,13.3379569942645,"SAM-MIATCS3ISH",0.898,2.79512929001567e-05,37880.6945451708,29.7329463425733,-35.8984657499119,6.88844284150427
"343","Menadione ","D09","ETOH-2",2,"case","S1L1",3699.424,0.0532567039107995,0.0531625482580928,0.44793986112792,"SAM-MIATCS3ISH",0.028,2.33804770509116e-06,0,95.9842184237643,93.9206400820463,82.3511355519438
